MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Ins:C:0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1:Ins:C:2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:4	0	0	0	2	3	0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	2	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0
1:Ins:C:5	0	0	0	1	3	0	1	3	1	2	1	5	2	0	0	1	0	1	2	1	0	2	3	1	1	2	0	2	3	4	0	0	0	0	5	1	0	7	0	11	0	4	1	1	1	0	2	0	1	2	2	0	1	2	6	0	0	0	11	0	11	1	0	0	0	3	1	6	2	2	0	9	1	0	2	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	4	1	0	3	1	1
1:Ins:T:0	2	0	3	3	3	1	2	0	1	1	0	0	0	1	0	1	0	1	0	3	2	2	0	0	1	3	2	1	1	0	0	0	0	0	1	3	3	0	1	0	0	1	1	3	0	2	0	2	0	5	1	1	0	4	0	1	0	0	3	0	1	2	1	0	0	1	0	3	0	1	0	3	1	0	1	1	1	1	1	0	0	1	1	0	0	1	8	0	0	1	0	2	1	1	0	4	0	1	0	0
1:Ins:T:1	0	0	2	1	3	0	0	2	0	3	0	0	0	0	0	1	0	2	1	0	2	1	0	1	1	0	3	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	5	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	2	1	2	1	1	0	1	0	0	1	2	0	1	0	0	1	0	2	1	0	4	3	0	0	1	0	1	0	0	0	1	0	1	1	0
1:Ins:T:2	1	0	0	0	0	3	3	0	1	9	1	0	0	0	2	0	0	1	1	0	1	0	2	1	1	0	3	1	0	1	0	0	0	2	1	1	1	2	0	1	0	1	1	0	1	3	0	0	0	1	2	0	2	2	1	3	0	0	0	0	0	1	1	0	1	0	0	3	0	0	0	0	0	8	1	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	7	1	1	2	0	1	0	1
1:Ins:T:3	0	0	1	1	0	0	1	2	0	2	0	0	0	0	0	0	0	0	1	3	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	1	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	1	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	2	0
1:Ins:T:4	0	1	0	1	1	0	2	1	0	1	2	6	0	0	1	0	0	0	2	2	1	1	2	0	0	0	0	0	3	0	1	1	0	0	2	2	0	0	1	11	0	2	0	4	0	0	4	0	1	1	0	0	0	0	1	0	1	0	6	0	2	1	0	0	1	0	1	10	2	1	1	6	0	3	3	0	3	0	0	0	1	0	0	3	0	0	0	0	1	0	0	3	0	0	3	3	1	1	3	0
1:Ins:T:5	16	8	11	44	2	24	96	113	33	22	158	159	82	8	2	3	0	38	103	161	8	4	6	2	10	9	9	27	128	91	17	20	21	2	122	86	33	53	3	382	8	135	16	10	61	2	96	7	40	12	1	3	7	5	50	8	12	6	147	5	375	5	4	0	0	44	17	360	81	19	3	215	24	34	113	37	2	1	0	29	107	3	33	72	6	21	38	41	14	2	5	58	0	19	46	97	8	9	69	2
2:Del:R:0	0	0	1	3	3	0	1	1	2	2	0	1	0	2	0	3	0	0	0	2	1	4	0	3	4	0	4	1	0	1	0	0	0	0	1	6	0	0	0	1	0	0	1	0	1	7	0	2	0	3	1	2	1	0	0	1	4	1	1	0	2	0	0	0	2	4	1	2	0	0	0	2	0	0	3	1	1	0	2	0	0	0	0	3	0	9	11	0	1	0	0	1	0	2	0	0	0	0	0	2
2:Del:R:1	0	0	2	4	1	0	2	0	1	3	1	0	0	1	0	2	0	0	0	2	0	1	6	5	2	1	2	1	0	0	0	0	2	1	2	6	0	0	1	1	0	0	4	1	3	3	0	2	0	1	2	0	0	0	0	2	1	0	3	0	1	0	0	0	0	0	0	6	3	1	1	0	0	1	2	0	0	0	0	0	1	1	0	2	0	3	1	0	1	0	1	1	0	2	1	1	0	0	2	1
2:Del:R:2	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1
2:Del:R:3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	8	0	0	0	0	5	11	1	0	20	4	0	1	1	0	2	2	1	1	0	3	0	7	2	0	1	2	7	0	3	0	0	0	7	6	2	1	7	3	5	1	4	3	0	2	5	2	0	2	0	6	0	7	8	0	4	0	0	1	4	1	2	2	0	5	0	2	1	3	2	3	0	0	27	2	0	0	0	0	2	1	0	0	0	0	2	0	3	0	0	0	2	19	0	0	5	0	0	0	4
3:Del:R:0	0	0	0	1	0	0	5	0	0	4	0	2	0	1	0	1	0	1	1	2	0	0	1	2	3	1	1	3	0	0	1	0	2	0	0	8	1	0	4	5	1	0	6	0	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	2	1	0	1	0	1	0	0	2	5	0	0	0	0	0	0	0	1	0	3	0	0	1	0	1	1	0	0	0	0	0	1	0	0
3:Del:R:1	0	0	0	2	7	0	0	2	0	0	1	0	1	2	0	0	1	1	2	2	2	2	2	2	0	0	1	0	2	0	1	0	0	3	0	2	1	0	4	0	0	1	5	1	0	5	0	0	0	1	1	3	1	0	1	1	0	0	2	1	2	0	0	0	0	2	0	4	1	0	0	1	1	0	0	0	0	0	0	0	2	0	1	1	0	2	3	2	1	1	0	1	0	1	1	1	1	0	0	0
3:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	3	0	0
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	0	0	2	0	0	4	1	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	3	2	0	0	1	0	0	1	0	0	1	0	0	3	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0
4:Del:R:1	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	1	1	1	0	0	0	2	0	0	0	1	2	0	0	0	1	0	1	1	0	2	5	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	1	4	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1
4:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	5	1	1	2	4	2	0	0	2	12	0	5	0	0	0	0	8	8	0	4	0	0	3	0	0	6	9	0	0	0	4	6	1	2	0	0	1	0	1	1	0	25	0	0	1	0	0	0	4	7	0	1	15	0	1	0	3	0	7	0	0	10	0	0	5	1	3	0	0	0	0	0	0	0	0	5	1	0	0	0	0	3	0	0	0	10	0	1	2	0	0	19	0	9	0	0	9	0	6	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	2	3	5	120	2	0	12	0	10	16	6	12	1	4	1	47	2	1	0	21	13	21	30	88	65	7	67	5	0	0	5	8	6	2	4	90	7	0	14	26	7	0	129	5	48	0	0	14	8	4	2	2	3	7	0	14	15	2	1	0	0	26	1	0	0	1	50	100	45	17	2	0	0	9	18	36	2	2	2	0	7	13	2	53	1	27	2	0	7	3	13	0	1	10	5	10	0	9	0	9
5:Del:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	21	12	13	33	36	36	0	11	12	187	1	80	0	2	29	3	130	47	2	33	32	26	43	0	0	19	90	25	0	7	14	54	20	55	3	0	39	10	63	15	0	186	3	16	5	0	12	0	48	159	6	49	165	1	13	5	38	5	63	17	0	221	1	4	84	17	43	16	25	0	3	1	0	17	11	116	1	28	8	0	18	50	2	29	7	515	14	47	31	2	17	228	0	82	1	13	107	18	224	8
5:Del:R:4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2:Ins:R:1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:3	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	0	0	0	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
2:Ins:R:5	0	0	1	0	9	1	0	3	0	1	3	1	3	1	1	0	0	1	1	2	3	6	1	0	0	1	0	0	4	0	0	1	0	1	5	2	2	1	1	17	0	0	1	0	0	0	2	2	0	1	1	2	0	2	2	0	1	0	4	0	7	0	0	0	0	3	0	17	0	2	0	2	0	0	0	1	2	0	0	1	2	0	1	3	1	1	0	0	1	0	0	0	0	3	1	2	0	4	1	1
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:1	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:5	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
4:Ins:R:2	0	0	0	0	2	0	0	1	0	6	0	1	0	0	2	0	3	2	0	1	0	0	0	0	0	0	5	0	0	0	0	2	1	1	0	0	0	0	3	0	0	3	0	1	0	0	0	0	1	4	0	0	3	0	0	0	0	1	0	1	1	2	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	1	0	6	0	0	2	0	1	4	0	1	0	1	0	1	3	0
