MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	0	1	5	16	19	4	5	2	7	8	1	4	4	42	2	11	0	0	0	18	24	5	8	1	0	13	0	8	1	2	21	0	6	2	0	0	5	4	8	0	10	4	5	7	0	2	1	21	3	3	5	9	2	18	2	9	8	1	3	2	13	8	7	0	15	0	1	8	10	0	0	7	0	7	8	15	0	8	1	5	28	6	17	2	5	0	18	10	27	6	1	6	8	11	17	0	0	12	27	1
1:Del:T:5	6	7	14	18	48	0	28	53	38	30	0	80	12	4	2	1	0	14	6	15	160	56	128	23	0	8	1	86	8	54	4	0	80	5	9	1	74	8	101	2	28	15	53	144	1	62	6	54	15	0	29	108	3	229	29	52	103	13	7	46	37	140	5	27	5	2	0	218	5	7	4	8	19	1	31	118	2	8	19	5	32	13	289	3	5	11	23	23	122	9	4	7	28	41	69	4	15	92	83	6
1:Ins:C:0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
1:Ins:C:1	1	0	3	20	12	4	3	2	40	1	0	0	2	6	4	13	12	13	12	34	0	0	4	3	0	11	16	9	1	39	6	5	0	9	2	31	30	10	2	3	0	25	4	4	8	0	0	5	7	0	2	5	7	13	0	5	6	0	8	1	18	3	2	1	0	2	0	2	17	2	28	3	33	16	1	1	5	22	9	9	2	0	9	4	0	0	10	26	9	27	15	3	3	3	0	6	2	0	2	10
1:Ins:C:2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
1:Ins:C:3	1	0	1	2	6	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	10	0	0	0	1	1	4	1	0	1	0	0	7	0	4	0	0	0	1	1	0	0	0	1	2	0	1	1	1	0	0	3	1	0	0	0	0	0	0	5	1	3	1	5	0	0	0	2	0	3	3	1	0	2	1	0	0	0	6	1	1	3	2	3	0	0	0	1	0	1	2
1:Ins:C:4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	3	2	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	3	0
1:Ins:C:5	0	2	0	0	6	8	2	0	13	0	2	3	0	0	5	4	0	0	0	0	10	0	2	3	0	6	0	2	0	0	3	1	3	2	1	1	0	1	1	1	0	6	0	1	0	0	0	1	0	0	0	1	4	1	2	1	1	1	0	0	0	1	5	1	1	0	0	3	1	0	0	1	0	0	3	2	6	2	0	6	0	1	12	1	1	3	0	0	0	4	1	1	1	2	3	7	0	6	3	0
1:Ins:T:0	0	0	1	0	2	0	1	0	0	3	0	3	1	9	0	3	0	0	0	4	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	2	0	0	1	0	0	0	0	0	0	3	0	1	0	1	1	0	1	4	2	0	1	0	0	2	2	0	0	0	0	0	3	3	0	1	0	2	5	0	5	0	0	0	1	2	2	2	1	1	2	0	2	1	0	3	2	0
1:Ins:T:1	0	0	0	0	3	3	1	2	1	1	0	3	1	9	0	2	0	0	1	4	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	2	0	0	0	2	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	2	0	2	1	0	0	4	0
1:Ins:T:2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1:Ins:T:3	0	1	0	0	2	2	0	1	2	0	0	1	0	0	1	0	0	0	0	0	2	0	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	1	0	5	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0
1:Ins:T:4	1	1	1	2	4	3	2	0	5	3	2	0	0	0	3	4	0	0	0	0	1	0	4	3	0	3	0	0	0	1	1	1	0	4	2	1	0	0	1	0	0	8	1	0	0	0	0	0	0	1	1	2	2	0	1	0	1	1	0	0	0	2	0	0	2	0	0	7	2	0	0	3	0	0	0	3	0	1	0	2	0	0	5	4	0	1	3	0	1	2	4	0	0	3	1	2	0	2	0	0
1:Ins:T:5	58	20	8	5	143	90	61	26	204	13	54	17	7	23	109	201	5	0	11	13	39	1	174	33	22	238	16	13	5	2	25	29	2	15	11	14	9	0	25	14	2	226	16	15	28	4	6	13	1	1	2	16	184	11	20	24	1	29	4	0	1	5	138	22	7	4	6	132	41	0	1	72	1	1	44	161	66	7	8	153	5	22	734	35	30	34	13	25	3	227	19	120	3	75	12	217	75	80	14	2
2:Del:R:0	7	1	13	0	2	7	49	14	5	6	23	6	4	1	10	1	23	30	4	7	1	1	0	4	9	3	21	63	0	2	5	21	9	15	13	29	2	2	8	5	2	14	1	3	6	4	8	6	29	16	11	0	0	1	3	6	1	3	4	3	22	28	39	0	17	13	3	5	1	22	49	2	2	0	3	2	1	1	18	9	6	2	1	0	8	17	3	17	4	27	2	4	6	21	0	5	0	7	12	0
2:Del:R:1	1	1	1	1	1	0	1	3	2	1	2	0	1	0	0	0	0	0	2	0	0	0	2	1	0	4	0	1	0	0	1	0	0	3	0	0	0	1	0	2	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	2	2	1	1	1	1	2	6	1	0	1	0	0	0	0	0	0	0	0	4	3	0	3	0	3	1	0	1	0	0	0	0	0	0	7	2	0	2	0	2	3	0	1	2	0
2:Del:R:2	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2:Del:R:4	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3:Del:R:0	2	1	0	1	0	0	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	4	0	0	2	1	0	0	0	2	2	3	0	0	0	1	1	2	0	0	0	2	0	0	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	1	2	0	1	3	2	1	0	5	0	1	0	0	3	0
3:Del:R:1	0	0	0	1	3	2	0	4	2	2	0	2	1	4	0	2	0	0	0	1	4	1	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	1	2	2	3	1	0	0	1	1	0	0	0	1	0	0	0	3	2	0	1	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	5	3	0	0	0	0	2	0	8	0	2	0	3	1	3	0	0	1	0	1	1	5	1	1	3	0
3:Del:R:2	5	0	8	12	35	6	10	7	21	6	6	0	4	7	3	8	21	13	8	13	2	0	6	4	2	8	18	12	2	37	3	3	0	8	5	38	23	1	6	4	2	33	14	2	1	5	0	8	12	3	5	8	11	7	1	0	6	6	6	0	19	4	4	0	2	8	2	1	12	4	27	1	17	17	1	1	1	11	15	7	1	1	35	5	3	8	13	21	7	16	29	4	4	3	3	2	1	2	4	3
3:Del:R:3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	1	1	0	1	0	1	2	2	0	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	2	0	0	4	0	1	2	0
4:Del:R:1	0	0	0	1	2	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	1	0	0	2	1	2	0	0	0	1	0	2	2	0	1	0	0	0	1	0	3	1	0
4:Del:R:2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	63	3	2	20	3	4	23	22	30	17	5	20	41	14	0	0	0	3	17	3	7	3	20	26	0	14	0	1	0	1	12	0	8	20	0	8	4	2	0	46	5	14	0	0	18	1	1	38	0	0	15	10	1	11	0	7	28	49	35	0	7	16	18	5	1	5	1	17	14	0	1	11	0	6	0	6	1	33	0	19	2	11	38	1	0	11	0	7	3	59	29	0	36	25	5	37	4	0	59	5
5:Del:R:1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	1	0	0
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	1	1	0	2	5	0	0	1	1	1	2	0	0	0	2	1	0	0	0	1	0	1	1	0	2	1	0	0	1	1	1	0	0	0	0	3	0	5	0	4	0	0	0	1	0	0	1	3	0	1	0	1	1	0	0	0	1	0	1	2	2	0	1	0	0	0	0	2	4	1	0	1	1	0	0	0	2	0	2	0	0	0	0	4	0	3	0	4	0	0	0	0	2	1	0	4	1	0
2:Ins:R:1	0	0	0	3	1	0	0	1	2	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	1
2:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0
2:Ins:R:4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	2	0	0	0	1	1	1	0	0
2:Ins:R:5	1	0	1	0	5	4	2	1	3	0	1	2	0	0	3	1	0	0	0	1	4	0	1	1	2	7	0	0	1	0	1	0	3	5	1	0	2	0	0	1	0	6	1	0	0	1	1	0	0	0	0	3	0	4	1	1	2	0	0	1	1	1	2	1	0	0	0	7	0	0	0	1	0	0	2	7	1	0	0	1	2	1	12	0	1	0	0	2	2	1	2	1	0	6	1	12	4	1	4	0
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
3:Ins:R:1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3:Ins:R:4	0	0	0	1	2	1	0	2	7	1	0	0	0	1	0	3	1	3	4	2	0	0	4	2	0	0	2	3	1	3	0	1	0	0	0	1	9	1	1	1	0	6	3	1	1	1	0	2	2	1	0	2	0	3	0	1	0	0	0	0	3	0	1	0	0	0	0	0	8	0	6	1	7	4	0	1	0	2	3	0	1	0	4	2	0	0	0	5	0	1	8	0	1	0	0	0	4	0	0	2
3:Ins:R:5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
4:Ins:R:2	2	0	1	3	4	0	0	0	6	1	0	0	0	0	0	3	1	8	2	2	0	0	0	0	2	2	6	4	1	8	2	0	0	2	2	13	5	1	2	0	0	2	1	1	0	1	0	0	0	0	0	3	2	6	0	2	0	0	1	0	5	1	0	1	0	1	0	1	8	0	3	2	8	3	0	0	1	3	1	2	0	0	9	1	0	0	3	8	1	3	10	2	0	0	1	0	1	0	0	0
