MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	14	11	4	3	11	9	12	12	16	7	10	2	5	13	3	4	13	3	8	2	9	3	7	10	21	0	21	16	11	0	4	6	1	2	3	5	10	3	4	2	4	4	1	3	13	7	38	17	0	13	6	5	3	41	8	1	7	2	9	9	8	2	6	6	11	2	5	9	7	6	5	0	4	16	13	11	6	5	10	2	5	2	5	3	26	2	1	0	16	9	2	16	5	2	34	4	25	1	8	19
1:Del:T:5	176	2	11	66	18	1	38	40	134	95	113	9	10	32	0	72	12	39	35	6	47	86	42	12	37	3	1	26	54	7	5	119	13	46	1	74	41	44	55	4	0	0	20	28	47	0	118	38	11	14	1	18	34	105	21	1	117	17	15	63	94	45	2	16	2	23	24	1	24	8	1	14	28	42	244	27	7	119	7	28	66	7	66	12	0	23	0	6	5	33	13	55	59	7	12	4	3	6	132	6
1:Ins:C:0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
1:Ins:C:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1:Ins:C:2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1:Ins:C:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:4	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	1	1	0	1	0	0	0	0	1	1	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:5	1	0	2	0	5	0	3	3	4	3	2	0	1	2	0	1	5	4	1	0	0	3	3	0	5	0	0	8	5	0	1	12	3	1	0	1	2	0	3	1	2	1	1	2	1	0	1	2	0	5	1	0	0	3	0	2	4	2	0	2	13	1	0	3	7	0	9	4	0	1	1	0	1	1	2	0	0	1	0	1	1	0	0	5	1	1	0	0	4	0	0	5	1	0	1	2	2	4	4	0
1:Ins:T:0	4	2	1	0	4	2	1	0	2	0	1	0	0	2	0	0	0	1	0	0	3	0	2	1	0	0	3	2	0	0	0	0	1	0	1	0	2	0	2	0	1	0	0	0	4	0	6	2	0	6	1	2	0	4	0	1	0	0	2	0	0	0	0	3	1	1	0	1	0	2	1	0	0	1	2	0	5	1	1	1	0	2	0	0	4	0	1	1	8	2	1	1	0	0	8	0	2	0	2	5
1:Ins:T:1	0	2	0	0	0	1	0	0	0	1	1	0	0	2	0	1	3	0	1	0	0	1	2	2	1	0	4	1	1	0	1	0	0	0	2	0	3	0	0	1	1	0	0	0	1	1	4	5	0	1	1	3	0	1	1	0	0	0	3	1	0	1	2	0	1	0	0	0	3	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	3	0	1	0	4	2	0	1	0	0	4	1	3	0	0	2
1:Ins:T:2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1	2	0	0	1	0	1	0	0	0
1:Ins:T:3	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	4	1	1	0	0	2	0	0	2	1	1	2	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	3	2	2	1	0	1	1	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
1:Ins:T:4	2	1	0	0	7	0	0	2	3	1	1	0	0	1	0	1	7	2	0	0	1	5	4	0	2	0	0	2	3	0	1	7	1	1	0	0	0	0	3	0	0	1	2	0	1	2	3	0	0	6	0	0	1	1	0	3	1	2	0	0	4	0	1	3	6	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	4	0	0	1	0	1	0	1	1	3	3	0
1:Ins:T:5	3	13	25	0	219	4	29	74	102	34	25	9	1	49	23	32	199	112	33	43	4	174	44	46	138	6	6	183	162	0	30	207	126	5	20	1	7	8	112	18	29	55	10	76	34	13	79	9	11	309	43	30	0	54	75	99	140	71	30	2	305	1	55	39	133	4	415	115	0	21	83	3	8	2	13	1	13	2	3	43	50	10	3	134	71	18	4	10	124	2	5	135	10	11	14	35	70	93	182	4
2:Del:R:0	2	0	0	0	2	3	1	1	4	0	1	0	0	2	0	0	3	0	0	0	4	2	5	1	4	0	3	1	1	0	3	0	1	0	2	1	0	0	3	1	0	1	0	0	6	3	2	0	2	2	1	0	1	8	3	1	0	0	4	0	0	0	2	1	1	0	0	3	1	1	1	0	0	2	1	2	3	0	0	0	0	5	1	2	11	1	2	0	9	1	2	2	1	0	4	0	3	0	2	3
2:Del:R:1	0	0	0	0	1	1	1	0	0	2	3	0	0	0	0	3	1	1	0	0	0	2	2	1	3	0	3	0	7	0	0	2	0	0	1	1	1	0	2	1	0	0	2	0	2	0	3	3	1	1	1	2	1	3	1	0	2	0	2	0	0	3	4	3	0	3	1	0	2	2	0	0	1	2	0	1	8	1	1	1	1	2	1	1	3	0	1	1	6	1	0	3	1	0	1	0	0	0	2	1
2:Del:R:2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2:Del:R:4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
3:Del:R:0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	8	1	3	0	2	2	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	2	1	1	2	0	0	1	1	0	1	0	3	1	2	0	0	1	0	1	1	0	0	0	0	0	0	3	1	0	0	1	1	0	0	2	1	2	0	2	0	1	2	1	0	2	0	0	0	1	4
3:Del:R:1	2	0	0	1	1	0	1	2	3	0	0	0	0	0	0	0	1	0	1	0	3	0	1	0	2	1	1	2	2	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	2	0	3	1	0	2	0	0	1	1	0	1	1	0	2	0	2	0	2	4	1	0	6	0	0	0	1	0	1	2	1	0	1	1	0	2	0	0	0	0	2	0	0	0	2	0	1	0	0	0	2	0	0	3	1	0
3:Del:R:2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3:Del:R:3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	23	60	43	67	135	163	55	389	61	61	6	20	27	176	33	5	114	118	236	259	18	153	163	33	277	3	0	132	110	10	79	188	93	17	76	11	52	28	61	86	81	14	73	1	132	111	8	145	129	72	65	5	64	386	12	63	226	98	162	44	65	38	23	135	16	84	145	0	209	93	9	31	53	480	11	83	261	130	14	52	59	28	72	115	158	97	24	29	177	2	28	31	171	31	100	71	45	15	126	0
4:Del:R:0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	2	1	3	1	0	1	0	1	0	0	2	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	8	1	0	0	0	0	0	1	1	0	0	0	2	1	1	2	0	0	1	0	0	0	1	0
4:Del:R:1	3	0	0	0	1	1	0	0	1	3	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	3	0	0	0	1	0	0	1	2	0	0	0	1	0	1	1	2	2	4	0	0	1	2	0	1	1	1	2	0	1	0	0	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	4	0	2	0	1	0
4:Del:R:2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	0	37	2	0	16	13	6	14	8	12	0	6	5	1	0	14	27	20	5	0	2	9	90	6	31	2	23	26	50	0	11	0	2	0	14	5	1	0	24	22	3	12	12	0	13	4	18	4	16	5	5	68	0	6	17	8	14	6	3	9	0	41	32	22	9	23	0	4	0	18	0	0	5	1	0	7	125	17	0	1	10	53	7	13	21	2	13	1	33	0	59	29	3	3	3	0	1	2	25	4
5:Del:R:1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	1	11	5	3	3	30	12	65	5	20	0	0	0	2	2	1	4	4	16	28	7	13	7	6	2	2	2	22	10	1	1	1	18	0	1	1	10	3	2	3	15	0	0	1	3	20	0	4	1	0	2	1	20	55	4	9	2	19	1	1	17	6	2	29	4	0	19	0	2	15	0	2	4	9	0	18	1	9	3	4	15	3	4	1	4	14	5	3	11	2	0	0	39	6	22	12	9	0	31	0
2:Ins:R:1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	1	3	0	0	0	1	0	2	1	0	0
2:Ins:R:2	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2:Ins:R:4	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	2	0	1	0	0	1	1	0	1	1	2	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
2:Ins:R:5	5	3	2	1	10	4	3	17	4	6	1	0	1	2	0	2	7	4	1	4	2	6	3	3	3	1	0	4	3	0	1	3	5	1	0	1	0	1	4	1	7	0	0	0	1	6	3	3	1	7	1	1	7	7	2	1	4	2	1	0	8	2	0	5	1	2	9	4	1	3	0	1	4	4	3	3	0	2	0	2	3	1	2	6	3	4	2	1	4	0	1	5	12	2	4	5	3	2	9	0
3:Ins:R:0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3:Ins:R:1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:5	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
4:Ins:R:1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
