MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	2	4	0	24	25	0	2	14	13	2	13	19	8	5	4	3	6	1	19	3	5	8	11	3	0	25	1	1	4	7	0	7	0	4	6	2	22	3	24	0	2	21	7	1	1	0	4	2	8	1	3	3	1	6	23	1	11	15	7	7	0	12	6	0	3	2	34	1	7	1	33	0	1	0	11	1	7	5	7	13	2	0	3	3	0	0	4	4	4	11	3	10	4	5	2	1	0	4	0	0
1:Del:T:5	5	41	0	77	56	1	3	4	165	10	22	88	45	26	30	9	67	8	3	5	7	36	195	76	3	28	5	1	20	176	6	30	5	46	0	4	14	149	1	0	3	0	60	5	13	10	1	7	9	34	19	10	5	23	17	4	49	12	100	21	2	193	17	17	2	6	120	25	4	6	0	0	8	5	41	4	5	1	40	2	0	0	46	36	13	6	52	39	0	3	19	6	7	51	3	4	1	48	18	2
1:Ins:C:0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
1:Ins:C:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
1:Ins:C:2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1:Ins:C:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
1:Ins:C:4	0	0	1	0	1	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
1:Ins:C:5	2	1	0	3	6	0	1	0	3	0	0	3	1	0	0	0	1	1	0	4	0	1	3	3	2	1	0	3	0	2	1	1	0	1	4	0	1	4	1	0	2	12	1	0	1	0	0	3	1	0	5	1	3	1	2	1	1	1	0	3	4	0	0	4	0	1	1	3	1	1	2	0	0	4	0	1	2	2	0	0	4	0	1	4	0	2	0	1	5	1	0	0	0	2	1	2	0	0	0	3
1:Ins:T:0	0	1	0	3	5	0	2	3	5	0	1	1	0	2	1	2	1	0	7	0	0	3	0	2	1	4	0	1	0	0	0	0	0	0	0	0	1	0	3	0	3	2	3	0	0	0	3	0	3	1	1	1	1	1	1	1	3	2	0	0	3	1	2	1	2	0	1	0	0	1	3	0	0	2	2	0	0	1	1	2	1	0	0	1	0	0	1	0	2	0	0	2	0	0	2	0	2	0	0	1
1:Ins:T:1	0	0	0	3	2	0	0	1	0	1	0	2	0	1	0	0	4	0	0	3	0	1	1	0	0	5	0	0	0	0	0	0	0	0	1	0	5	0	6	0	1	3	3	0	1	0	3	0	1	0	1	0	0	0	3	0	1	2	0	0	1	1	1	0	4	0	1	0	2	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	3	0	1	0	0	1	0	1	0	0	0
1:Ins:T:2	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	2	2	0	1	0	0	0	0	0	1	0	0	0	0	0	3	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	2	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	4	0	0	0	1	0	0	0
1:Ins:T:3	1	0	0	1	3	0	0	1	0	0	1	0	0	1	0	1	3	0	0	0	0	1	0	2	0	0	0	2	0	0	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0
1:Ins:T:4	1	0	0	1	2	1	0	1	2	0	0	0	0	1	1	0	1	0	0	0	0	2	5	4	0	1	0	2	0	2	1	0	0	0	2	0	1	0	1	1	0	3	2	0	0	1	0	5	0	0	1	1	7	1	4	2	0	0	0	0	0	1	0	3	1	0	3	0	3	1	1	3	0	1	0	0	0	0	1	0	2	1	0	3	0	2	0	0	3	6	0	0	0	2	0	1	0	2	2	0
1:Ins:T:5	93	9	1	37	162	19	12	5	0	3	1	14	5	2	90	11	219	6	12	19	2	105	35	158	13	27	2	125	2	21	45	1	5	7	210	26	28	18	39	1	40	304	32	1	63	2	8	138	6	2	22	4	95	2	48	38	3	9	19	81	82	7	10	167	10	2	40	5	12	43	34	103	6	277	2	2	68	15	1	6	56	17	10	81	49	29	14	6	80	117	0	27	3	4	17	97	21	1	0	10
2:Del:R:0	0	0	0	0	5	0	0	1	0	0	2	1	0	1	2	0	3	1	0	0	1	1	1	1	2	1	0	0	0	0	0	1	1	1	0	1	2	0	1	0	1	3	4	1	0	0	1	3	3	1	0	0	0	0	2	3	1	1	0	1	2	2	0	2	1	0	2	1	2	0	3	0	0	0	5	0	0	2	0	0	0	1	1	1	0	0	0	2	0	2	0	2	0	1	1	0	2	0	0	0
2:Del:R:1	1	0	0	6	8	0	3	0	2	0	0	1	1	0	1	0	0	2	1	1	0	0	8	1	1	0	0	0	1	0	0	0	0	0	0	2	3	2	3	0	1	0	2	1	2	0	2	4	0	0	0	0	0	0	0	2	1	0	0	1	0	3	0	0	1	1	1	0	3	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	3	3	1	2	0	0	0	1	0	0	3	0	1	0
2:Del:R:2	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2:Del:R:5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
3:Del:R:0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	2	2	0	2	0	1	1	1	3	0	1	1	0	2	0	0	0	0	0	0	4	1	0	1	0	4	1	1	1	5	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	6	0	5	3	3	1	1	0	0	1	1	3	0	2	0	1	0	0	0	0	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0
3:Del:R:1	1	1	1	2	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	1	1	0	6	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	2	2	0	0	0	0	0	2	0	0	2	0	1	2	1	1	0	1	0	0	1	0	0	1	0	2	0	2	0	2	1	2	2	0	0	0	3	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0
3:Del:R:2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	4	2	0	0	1	1	0	0	0	0	0	2	0	3	0	1	0	0	3	6	1	0	2	0	3	0	3	0	0	0	1	0	1	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
4:Del:R:1	0	0	0	3	1	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	0	2	1	1	2	1	0	0	0	1	0	1	0	0	1	1	0	2	2	0	0	0	1	0	0	0	3	1	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	1	0	0
4:Del:R:2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	0	2	8	13	40	0	67	7	3	3	2	38	1	0	11	2	0	1	22	9	0	0	19	33	1	17	10	11	12	1	0	5	27	4	0	59	55	6	6	1	85	1	27	16	26	1	10	62	1	3	14	0	0	24	2	48	7	0	14	0	66	25	3	1	14	5	18	6	91	0	2	1	1	6	63	13	5	40	9	11	0	0	0	10	5	9	12	80	1	11	4	0	0	17	1	0	87	1	7	1
5:Del:R:1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
2:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:2	1	0	6	1	1	1	1	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	2	2	0	1	0	2	2	0	0	0	3	1	0	11	1	1	0	0	0	0	0	0	0	0	1	1	1	4	0	1	0	1	0	0	0	0	0	0	0	3	2	0	3	0	3	1	0	0	0	0	0	3	1	0	1	1	1	0	1	0	0	1	2	0	1	1	0	0	0	0	0	0	0	3	1	4	0	0
2:Ins:R:3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
2:Ins:R:4	5	2	46	5	4	3	29	1	0	8	0	2	1	15	4	2	1	23	1	16	0	1	17	49	8	3	1	14	94	0	14	42	82	1	0	63	1	7	1	8	5	4	15	39	3	3	43	27	105	95	0	23	3	2	20	0	18	2	1	0	1	32	10	5	33	16	31	9	1	0	2	3	0	43	11	25	11	15	16	6	4	11	0	10	46	0	31	1	5	3	18	1	0	0	8	39	5	86	24	1
2:Ins:R:5	3	2	0	2	7	1	0	0	6	0	0	3	1	1	2	1	7	0	0	3	1	3	5	7	2	0	0	5	1	1	0	0	0	0	2	0	0	1	2	0	0	3	1	1	3	0	0	2	0	1	0	0	0	0	0	0	5	1	2	0	6	5	1	8	0	1	4	0	1	0	1	0	0	10	1	0	0	0	0	0	1	1	2	3	0	0	1	1	4	4	0	0	0	0	2	1	5	0	1	0
3:Ins:R:0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
3:Ins:R:1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	2	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	3	0	0	1	1	0	0	0	0	0	2	1	1	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:5	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
4:Ins:R:0	0	0	1	0	3	1	1	0	0	6	1	0	0	0	2	0	0	0	9	0	0	1	5	4	0	1	0	0	0	0	0	2	2	2	3	5	3	0	0	0	0	0	22	3	1	0	0	1	1	1	0	1	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	1	2	0	0	11	0	0	2	3	1	0	0	1	0	0	0	7	0	0	1	0	0	0	2	3	1	1	0	0	1	2	0
4:Ins:R:1	0	51	30	147	43	124	73	7	36	165	81	20	0	2	56	1	1	9	43	55	2	123	67	193	7	3	49	3	6	15	0	5	71	46	64	230	79	4	222	0	32	7	378	65	33	5	1	100	33	40	0	48	60	57	0	44	3	1	67	3	22	2	181	0	138	1	68	2	103	21	1	18	281	2	14	99	47	48	25	5	15	12	197	7	100	6	10	4	5	10	37	94	141	25	27	35	0	38	66	0
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
