MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	1	8	5	3	5	4	4	1	0	6	9	3	6	12	17	10	8	2	11	11	23	0	6	3	2	4	5	23	3	4	0	22	0	1	0	4	11	1	2	1	2	7	0	1	3	4	0	2	4	1	6	3	1	7	4	8	0	12	4	5	0	20	1	4	9	0	1	1	6	0	1	15	6	12	7	3	8	5	6	3	1	8	4	2	5	4	1	2	6	0	2	4	0	0	8	1	10	0	8	11
1:Del:T:5	0	4	0	1	92	58	43	8	5	23	115	18	22	125	33	101	162	87	12	109	138	0	88	6	7	64	39	12	54	73	0	210	37	0	40	11	1	2	53	18	45	133	3	1	40	27	1	1	3	23	62	14	0	66	23	2	0	142	67	2	0	16	2	61	45	2	6	98	4	19	2	109	26	0	37	9	7	17	166	4	6	2	1	1	74	0	21	20	1	1	10	22	0	3	0	34	90	5	73	75
1:Ins:C:0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1:Ins:C:1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1:Ins:C:2	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
1:Ins:C:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1:Ins:C:4	0	0	0	0	2	1	0	0	0	1	0	2	0	3	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
1:Ins:C:5	1	0	1	0	3	6	0	0	0	2	1	1	1	2	0	2	2	3	0	8	3	0	1	0	0	1	0	2	1	2	4	11	0	0	0	6	1	0	0	1	1	0	0	1	1	2	2	1	3	0	0	0	4	2	1	2	1	2	0	0	0	2	1	0	0	4	0	1	1	0	1	2	0	0	0	0	0	2	3	0	0	0	0	0	4	1	1	0	0	2	0	12	0	1	0	4	6	0	1	1
1:Ins:T:0	0	3	1	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	3	3	0	0	0	2	0	1	6	3	0	0	0	0	0	0	1	0	5	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	2	0	1	1	1	0	2	0	3	2	1	0	2	3	1	0	1	0	0	0	1	1	2	0	0	1	1	1	2	1	0	0	0	0	0	2	0	1	0	2	1
1:Ins:T:1	0	2	1	1	3	1	1	0	1	2	2	4	1	2	3	2	0	2	1	0	5	0	4	3	1	0	4	1	1	4	2	3	1	6	6	0	0	3	2	0	1	2	0	0	0	0	4	1	0	0	7	1	1	2	1	1	0	0	0	1	0	0	7	1	1	1	0	2	2	0	0	2	1	4	0	5	0	1	1	2	1	0	7	0	2	0	0	0	1	0	2	0	0	0	1	1	0	0	0	2
1:Ins:T:2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	2
1:Ins:T:3	0	1	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	0	1
1:Ins:T:4	0	0	1	1	0	4	0	0	1	0	0	0	0	0	0	2	1	0	1	6	0	0	0	0	0	0	0	2	1	2	2	5	1	0	0	3	2	0	0	1	0	1	0	0	1	0	0	1	3	0	1	0	1	1	0	5	0	3	0	0	1	5	1	2	0	4	1	0	2	1	1	1	0	0	0	0	0	0	3	0	2	0	1	0	5	1	0	0	0	1	0	8	2	2	0	1	4	0	1	0
1:Ins:T:5	26	11	14	5	10	209	8	1	40	1	3	9	22	19	3	48	31	28	10	118	55	32	13	17	7	6	13	35	19	55	63	322	14	24	1	105	15	14	0	42	1	1	1	15	12	5	40	40	60	7	10	21	73	9	10	127	12	53	8	3	1	86	22	5	14	146	0	7	33	15	8	0	7	14	1	8	1	36	124	12	35	3	6	4	74	43	0	21	46	114	11	423	26	44	10	77	291	4	33	11
2:Del:R:0	1	3	1	0	5	0	0	0	3	1	2	0	1	0	1	1	1	0	0	0	3	0	1	0	1	0	2	5	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	2	1	0	3	1	0	0	0	1	0	0	0	1	2	1	0	1	0	1	1	0	1	0	1	0	0	0	1
2:Del:R:1	0	1	1	0	5	4	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	0	0	6	1	3	2	0	0	0	0	1	0	1	1	1	1	2	0	0	0	2	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	3	0	0	1	1	0	0	3	1	0	2	1	0	0	0	1	0	0	5	1	0	0	0	0	0	0	0	1	2	0	1	0	0	2	0	0	1	0	0	1	0	0	1
2:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	19	0	20	43	16	0	54	44	25	168	0	221	33	64	97	11	3	104	10	5	54	4	83	2	58	2	48	0	88	181	94	140	1	375	172	0	70	32	45	3	38	48	34	0	3	94	21	106	13	3	208	14	31	62	13	2	6	0	1	16	18	0	209	48	21	23	5	84	24	23	1	7	1	3	44	32	48	56	33	18	1	63	109	48	0	0	14	9	7	12	161	0	0	68	8	23	0	13	15	15
3:Del:R:0	2	13	9	32	7	18	6	5	17	18	10	7	102	9	37	1	67	0	15	26	127	3	11	5	1	17	1	3	0	7	37	3	46	10	11	10	6	59	132	50	3	41	8	24	7	10	11	7	28	12	0	8	20	42	62	6	5	21	26	32	14	65	15	76	1	0	3	2	0	9	3	15	3	1	3	7	18	82	70	41	3	22	19	0	1	55	39	23	37	0	56	4	19	0	2	16	27	0	19	62
3:Del:R:1	4	0	1	1	2	2	4	5	4	8	0	15	4	4	6	0	2	7	0	1	7	0	5	0	4	0	4	0	6	13	6	18	1	21	11	0	5	3	2	2	1	4	0	0	0	5	2	6	1	0	12	2	2	5	0	0	0	1	1	0	2	1	15	2	2	3	1	7	1	0	0	1	0	1	3	3	4	2	5	3	1	4	10	1	1	1	0	2	2	1	11	0	0	7	0	2	1	1	1	2
3:Del:R:2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
3:Del:R:3	0	1	2	1	0	2	1	1	0	2	1	2	15	1	5	0	5	1	0	4	12	0	0	1	0	0	0	0	1	2	3	0	2	3	0	0	0	3	11	6	0	3	0	3	0	0	1	0	1	2	0	0	2	3	3	2	0	2	1	1	2	6	2	13	2	0	0	0	1	0	0	2	0	0	0	1	0	8	7	2	0	3	4	0	0	6	1	0	5	0	8	0	0	0	0	0	4	1	2	2
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	1	1	0	1	1	5	0	3	9	0	13	3	8	9	0	1	4	0	1	2	1	2	1	1	0	3	2	2	9	8	4	0	21	10	0	2	2	3	1	2	3	2	0	0	7	5	0	1	0	10	1	2	3	0	1	0	0	0	1	0	0	8	2	1	4	0	6	0	2	0	1	1	0	3	2	1	1	3	0	1	0	4	1	1	0	1	0	2	0	9	0	0	4	0	0	0	1	2	2
4:Del:R:1	0	2	0	0	0	1	0	0	2	1	0	0	2	0	1	1	4	0	2	0	5	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	5	2	0	2	0	1	1	0	0	0	0	0	0	0	0	4	3	1	0	0	3	0	0	6	0	2	0	0	0	1	0	1	0	1	1	2	1	0	1	8	3	1	0	1	1	0	0	0	3	0	2	0	1	0	0	1	0	2	3	0	2	2
4:Del:R:2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	5	73	10	2	41	25	6	0	35	8	15	14	1	2	5	10	2	8	8	4	25	17	2	75	13	11	62	17	0	13	0	0	11	6	8	1	11	15	5	11	1	1	0	3	0	0	16	1	0	0	4	1	4	14	6	0	3	19	0	17	1	5	0	2	21	14	1	30	9	0	0	1	20	1	2	49	10	0	4	22	0	0	20	0	9	18	18	3	0	0	8	7	16	14	5	1	6	4	0	36
5:Del:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	1	0	2	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	2	0	0	0
2:Ins:R:1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
2:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	2	0	1	0	1	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2:Ins:R:5	0	1	0	0	2	9	1	0	0	0	1	1	1	1	0	4	3	1	1	5	3	1	2	0	0	0	2	2	2	1	0	7	1	1	1	4	1	1	1	1	0	4	0	0	1	1	1	1	1	0	0	0	3	1	1	7	1	0	2	0	0	1	1	0	1	4	0	1	0	0	1	0	1	0	1	0	0	0	6	0	0	0	0	0	2	0	1	2	1	2	1	9	2	5	0	1	11	0	3	0
3:Ins:R:0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
