MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	0	15	1	4	6	1	2	1	7	0	4	2	5	6	13	9	3	11	1	0	4	25	17	18	0	2	2	0	29	1	0	3	7	1	1	16	32	0	11	4	12	4	9	1	5	17	20	18	14	1	54	8	5	9	5	6	3	1	1	1	23	2	5	0	3	1	5	0	0	3	2	15	16	1	21	10	9	0	7	4	10	7	0	9	13	13	10	2	8	2	4	4	5	3	14	16	1	8	5	0
1:Del:T:5	4	7	80	19	107	0	7	1	39	36	46	48	41	9	28	15	21	76	13	3	12	165	77	18	25	57	15	1	30	8	48	42	56	34	23	9	488	15	3	6	3	19	37	25	26	206	103	35	161	12	284	2	7	1	5	58	180	0	9	52	86	0	41	1	27	4	36	3	8	41	45	253	93	6	0	9	37	55	60	24	2	61	0	177	33	2	67	0	85	1	104	15	26	18	136	4	13	40	4	4
1:Ins:C:0	3	6	2	6	2	6	3	8	7	17	6	5	0	0	6	3	0	3	0	10	5	10	14	8	23	2	21	0	6	7	2	3	2	0	4	0	2	0	0	17	1	3	7	0	13	5	4	1	3	1	1	2	7	1	0	1	3	1	4	0	4	1	5	3	1	1	1	1	0	6	5	0	6	1	0	0	4	5	3	0	2	2	0	0	4	2	0	1	1	0	2	1	2	0	0	3	1	1	3	5
1:Ins:C:1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1:Ins:C:3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:4	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	2	0	0	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0
1:Ins:C:5	0	2	0	1	2	1	1	0	1	4	0	2	3	2	0	0	4	0	0	2	2	13	2	0	2	0	0	2	6	0	0	4	1	1	0	0	3	0	0	0	4	0	2	1	4	2	0	0	1	1	6	10	1	1	0	1	8	3	3	4	0	1	0	0	1	0	5	0	0	1	0	7	1	2	4	1	2	1	0	7	1	1	0	5	1	0	5	0	2	0	5	1	1	1	1	2	1	5	0	1
1:Ins:T:0	1	5	0	0	0	0	3	0	1	0	0	0	0	1	1	2	1	0	0	0	0	1	0	2	1	1	0	0	2	1	0	0	0	0	0	1	0	0	1	0	3	0	2	1	0	1	0	1	0	0	6	0	1	1	1	1	0	1	3	0	4	0	1	0	1	2	1	0	0	0	1	1	1	0	4	2	0	0	0	0	2	3	2	2	3	3	3	0	0	0	0	3	0	0	5	3	0	0	2	1
1:Ins:T:1	4	2	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	1	0	1	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	1	0	0	2	0	2	1	0	1	0	0	2	0	0	0	2	1	1	0	0	1	1	0	0	0	0	0	1	0	5	0	0	0	0	1	2	3	1	0	0	2	0	0	0	0	0	1	0	1	3	0	0	0	0	0
1:Ins:T:2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
1:Ins:T:3	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	1	3	0	5	0	0	0	1	0	0	0	0	1	0	0	0	1
1:Ins:T:4	1	1	2	1	1	0	0	0	0	4	0	1	2	1	0	1	0	2	0	2	1	4	2	0	3	1	0	2	6	2	1	1	2	0	0	0	2	0	0	0	10	3	0	0	2	2	2	7	3	1	2	4	0	0	2	1	5	1	7	2	0	2	0	0	2	0	5	0	0	1	0	0	1	0	7	1	0	0	1	9	1	0	0	3	2	0	3	0	0	1	3	0	3	0	1	0	0	1	1	0
1:Ins:T:5	15	44	69	44	7	90	33	16	4	69	0	4	32	104	1	3	28	25	3	33	20	49	43	3	37	3	2	127	129	10	8	30	3	44	0	46	6	1	8	20	149	146	31	1	198	38	74	103	42	16	17	139	2	32	46	6	120	67	80	108	11	48	19	4	68	1	115	3	15	45	0	145	6	68	100	32	2	16	23	119	30	6	4	1	48	35	63	1	17	18	113	11	61	4	2	107	3	51	24	2
2:Del:R:0	0	3	5	5	0	0	1	2	1	1	0	1	0	0	2	2	0	0	0	0	0	11	0	2	1	0	2	0	2	4	0	1	0	0	1	1	1	0	3	0	6	1	9	2	0	2	0	4	1	0	7	2	0	2	1	0	2	2	3	0	5	1	0	1	0	2	0	0	0	0	0	0	3	0	3	1	1	1	4	0	3	0	0	1	1	1	0	0	2	0	1	2	1	1	0	4	0	1	0	1
2:Del:R:1	5	1	2	0	0	1	3	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	2	2	0	0	2	1	2	2	1	0	2	0	1	0	1	1	0	0	1	0	0	1	4	1	0	0	8	0	1	3	0	0	1	1	1	1	2	2	4	3	1	1	3	1	0	0	0	0	3	0	2	0	0	0	2	0	0	3	0	4	0	1	3	0	1	0	0	2	0	0	1	2	1	1	0	1
2:Del:R:2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
2:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:0	3	1	4	0	0	0	5	0	0	1	0	2	1	0	1	2	0	0	0	0	0	4	0	0	2	0	0	0	0	4	0	0	1	1	1	0	5	1	0	0	0	0	1	0	0	0	0	1	1	0	5	2	1	1	0	0	1	1	3	0	0	1	3	0	1	2	0	0	0	0	1	0	0	0	2	1	2	0	1	0	2	0	0	1	2	2	1	2	0	0	0	3	0	0	0	0	0	1	0	2
3:Del:R:1	1	0	1	1	2	2	0	0	0	0	1	1	1	0	0	0	0	0	2	0	1	4	1	0	1	0	0	0	1	1	0	0	1	1	0	0	6	0	2	0	4	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	2	0	1	2	0	0	0	0	1	0	1	0	0	0	0	1	3	2	1	1	1	0	1	2	0	0	0	1	2	1	2	0	2	0	1	1	0	0	1	2	0	1	1	0
3:Del:R:2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0
3:Del:R:3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	3	0	0	3	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	2	0	0	2	0	3	0	0	1	0	1	0	0	0	0	1	2	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	5	0	0	4	0	0	0	0	1	0	0	0	1	1	1	0	3	0	3	1	0	2	0	0	0	0	0	0	0	2	1	0	0	2	0	0	1	2
4:Del:R:1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	2	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	1	1	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	1	2	1	2	0	0	0	0	2	0	0	0	0	1	0	1	1	3	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0
4:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:3	6	0	0	2	0	0	0	3	3	0	1	0	0	0	0	0	0	0	0	4	0	1	2	0	1	1	2	0	0	0	0	0	0	0	2	0	0	0	0	4	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	2	1
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	21	2	59	10	6	4	42	10	1	13	1	17	1	9	4	26	6	12	36	2	0	54	4	6	29	5	3	5	11	68	0	1	10	2	17	0	13	5	4	9	9	3	21	23	0	8	18	2	20	4	60	12	39	31	8	3	17	29	11	1	7	3	68	17	9	46	15	0	8	0	8	0	1	1	3	4	11	2	31	0	32	16	5	30	5	4	4	0	1	0	26	79	0	1	3	5	8	6	0	27
5:Del:R:1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	4	1	0	0	0	1	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0
5:Del:R:2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2:Ins:R:1	4	1	0	1	0	1	1	1	1	1	0	0	0	1	3	0	0	0	0	2	1	1	0	1	2	1	3	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2
2:Ins:R:2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2:Ins:R:4	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
2:Ins:R:5	1	1	2	1	0	2	0	0	1	2	0	0	3	0	0	0	2	0	1	1	0	12	3	0	4	3	0	1	3	2	1	0	2	4	0	0	4	0	2	0	1	6	1	0	5	2	3	0	2	0	11	0	0	0	0	2	2	2	1	5	0	2	0	0	0	4	4	0	0	2	2	3	2	1	1	1	1	2	1	9	0	1	1	1	2	1	1	0	0	0	2	1	0	2	4	2	2	2	0	1
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3:Ins:R:1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	40	24	21	20	3	7	2	36	27	24	16	8	0	5	18	19	10	2	1	59	31	41	25	27	34	18	51	0	24	33	12	15	8	2	40	2	3	0	12	45	3	11	9	0	19	31	5	9	5	0	0	4	18	2	0	11	3	4	16	0	9	0	32	6	6	9	7	73	3	53	15	0	42	23	0	12	8	8	27	2	8	6	2	2	13	12	5	10	4	7	1	3	11	0	0	19	1	1	14	12
3:Ins:R:5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4:Ins:R:0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
