Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	7	0	11	1	4	4	3	1	12	7	1	12	6	0	13	4	6	8	2	8	7	18	2	1	6	5	2	1	1	1	2	1	7	34	3	8	5	4	0	5	9	0	0	1	1	7	7	5	7	4	7	2	4	6	3	11	5	1	3	0	0	12	0	0	32	4	12	0	2	0	0	1	19	12	12	1	1	8	5	12	3	5	10	16	0	0	4	7	0	0	1	14	27	3	3	0	10	5	16	2
1:Del:T:5	15	3	149	6	34	10	70	9	11	62	6	27	32	2	19	77	1	16	53	160	31	6	67	44	59	114	55	1	16	1	12	5	159	410	5	8	11	0	12	44	56	12	2	24	0	8	22	32	27	66	3	8	152	37	18	165	70	1	0	1	0	48	61	6	2	13	33	3	7	39	1	0	20	51	45	12	15	146	98	111	28	31	15	77	4	6	56	0	2	9	15	106	3	36	12	0	1	18	28	7
1:Ins:C:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1:Ins:C:1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
1:Ins:C:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:4	0	0	1	2	0	2	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	2	0	0	1	0	1	0	1	1	0	0	0	2	1	3	2	0	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	3	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
1:Ins:C:5	2	1	1	0	3	0	0	4	3	1	0	0	0	1	3	0	0	0	10	1	17	0	0	0	1	1	0	1	0	2	2	1	11	3	1	3	9	0	1	2	0	1	2	0	0	1	0	4	12	3	0	0	0	0	4	0	0	5	0	0	0	1	2	1	0	1	0	2	0	0	0	0	1	1	10	1	0	3	1	1	2	3	1	1	1	3	1	0	0	0	0	1	0	2	4	0	0	1	9	4
1:Ins:T:0	1	1	1	0	0	1	1	1	3	1	0	1	0	0	4	2	3	2	2	4	1	7	0	0	3	0	0	0	0	0	0	1	2	2	0	0	0	0	0	1	6	0	0	0	1	0	0	3	0	0	0	0	0	4	3	0	0	2	0	0	0	2	0	0	1	0	1	1	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	5	0	0	0	0	1	2	2
1:Ins:T:1	3	0	0	0	0	1	0	0	0	1	0	2	0	0	5	2	0	2	1	0	0	1	1	0	1	0	1	2	0	0	0	0	0	3	0	2	1	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	3	0	0	1	0	0	0	2	0	0	0	3	0	0	1	0	0	0	0	1	1	3	0	0	0	0	0	1	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	1	2	1	0
1:Ins:T:2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	3	0	0	0	2	0	1	0
1:Ins:T:3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	1	0	0	0	1	0	0
1:Ins:T:4	2	3	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	3	0	8	0	1	0	1	0	0	0	0	2	1	0	3	0	0	4	6	2	0	0	0	1	0	2	1	0	0	2	4	2	0	2	0	1	0	1	1	5	1	0	1	0	1	0	0	1	0	6	0	1	0	0	0	1	6	1	0	2	0	3	0	1	0	4	0	1	3	0	0	0	1	2	2	4	2	3	0	2	5	4
1:Ins:T:5	11	92	0	0	94	11	1	184	46	8	0	0	1	62	29	42	9	49	90	7	163	32	1	0	2	4	15	2	4	43	35	2	46	62	47	75	193	1	27	22	0	3	17	6	1	2	0	53	331	52	1	24	0	34	4	91	1	271	7	8	19	13	36	11	6	41	37	223	4	36	46	32	8	20	215	12	0	7	1	14	12	103	25	32	26	14	63	14	25	13	0	48	15	125	45	95	6	59	162	116
2:Del:R:0	2	0	0	0	0	1	0	2	0	1	1	0	0	0	0	1	1	1	3	2	1	5	1	0	2	0	2	0	0	0	1	0	3	1	3	2	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	1	0	0	1	3	1	1	1	0	0	1	0	4	0	0	1	0	2	0	0	1	4	1	0	0	0	4	0	0	0	0	0	1	0	1	0	0	2	0	3
2:Del:R:1	0	0	0	0	0	2	1	1	2	1	1	0	0	0	0	1	0	1	1	3	3	1	1	1	6	0	1	1	0	0	1	0	0	2	2	1	2	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	3	4	2	2	1	0	0	0	0	0	0	0	1	1	2	3	0	0	0	1	0	1	1	0	0	2	0	3	0	3	1	0	0	0	1	1	0	2	0	1	0	0	2	0	0	1	2	2
2:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3:Del:R:0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	5	0	6	2	1	1	1	0	0	4	0	4	0	0	0	1	0	2	0	0	2	2	2	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	2	3	0	1	0	1	0	0	1	0	0	0	0	1	3	0	0	3	0	0	0	1	0	1	0	1	1	0	3	0	0	0	0	2	1	3
3:Del:R:1	6	2	2	1	7	14	1	2	17	7	0	2	8	2	0	3	1	20	3	20	1	1	2	0	3	0	7	0	2	10	0	2	2	0	1	0	12	1	6	0	3	12	1	7	0	1	8	14	3	1	8	4	3	1	31	2	1	9	2	3	31	0	6	10	5	0	1	2	3	2	0	2	1	1	2	0	18	5	0	1	1	0	0	1	1	0	1	0	0	18	0	13	0	19	0	1	0	23	7	3
3:Del:R:2	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	1	2	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1
4:Del:R:1	0	1	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	2	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
4:Del:R:2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4:Del:R:3	98	48	52	22	88	74	0	6	76	81	0	39	128	10	0	0	19	135	18	87	0	20	0	9	20	20	110	8	37	159	1	17	24	6	3	5	156	11	53	0	22	182	0	42	0	0	34	290	8	58	113	34	0	5	238	3	0	18	12	19	208	14	88	186	56	5	42	0	52	47	23	77	4	28	75	0	145	42	5	23	6	1	10	7	4	12	5	3	0	95	0	84	4	218	1	2	4	260	23	2
4:Del:R:4	18	7	19	102	32	36	65	14	36	199	6	9	48	4	1	152	0	2	0	1	12	4	41	48	5	12	5	42	8	35	87	0	4	17	8	2	8	15	0	39	177	15	47	8	1	11	2	135	28	37	30	0	61	97	5	0	3	2	2	1	1	0	13	3	1	2	2	0	26	8	45	0	1	0	24	12	24	9	120	14	1	212	0	0	7	1	19	0	38	52	46	19	15	0	0	18	3	0	23	88
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	10	0	1	0	0	42	4	2	0	3	14	0	0	2	32	44	49	75	21	15	5	4	0	10	36	5	4	10	6	0	23	8	6	2	12	0	29	2	10	0	24	3	0	29	4	3	0	12	1	11	41	0	19	67	10	12	3	0	2	0	10	3	5	3	1	3	2	4	0	5	2	1	0	4	6	1	3	6	3	7	4	61	0	0	2	0	12	4	0	10	0	3	0	6	0	0	2	24	4	79
5:Del:R:1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
5:Del:R:2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	10	6	9	6	4	3	0	2	40	29	0	6	18	0	0	0	5	28	5	15	0	5	0	1	5	13	19	4	5	31	0	1	5	1	0	0	14	0	17	0	0	11	0	4	0	0	6	50	1	8	20	1	0	0	45	1	0	2	5	5	15	1	17	46	5	0	9	0	9	14	0	2	0	13	5	0	25	0	4	1	2	1	0	4	2	2	2	0	0	32	0	13	2	29	0	3	0	57	3	4
2:Ins:R:1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
2:Ins:R:2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0
2:Ins:R:5	1	3	1	0	2	0	0	1	0	0	0	2	1	1	0	1	1	3	2	0	8	0	0	0	0	3	3	0	0	0	0	1	5	4	2	1	4	0	0	1	0	0	0	0	0	0	0	5	12	4	0	0	4	1	0	1	3	2	1	0	0	2	0	0	0	5	0	8	0	1	2	0	0	1	6	0	0	0	0	5	0	1	1	0	1	1	1	0	1	1	0	1	0	5	0	1	0	0	3	6
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:5	0	1	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	2	0	0	0	1	0	0	1	0	0	0	1	2	0	1	0	0	1	3	0	0	2	1	0	0	0	0	0	0	0	1	4	1	5	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	3	0	0	0	4	0	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
4:Ins:R:1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
