Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	1	19	4	2	9	12	21	4	14	21	15	17	5	1	9	32	3	10	6	4	3	2	38	0	7	3	2	0	3	3	2	10	0	4	87	0	2	11	18	2	8	17	9	8	35	5	16	7	0	7	11	5	16	27	1	10	17	4	8	10	6	4	7	22	3	13	3	0	0	10	14	6	8	4	7	20	6	13	21	3	2	1	2	5	4	2	15	6	14	7	11	3	9	0	3	9	1	2	5	7
1:Del:T:5	3	117	25	22	18	84	1	30	2	137	51	49	39	17	1	204	63	40	2	12	8	1	26	2	2	0	10	25	10	32	6	55	4	68	7	45	79	48	77	33	111	19	23	2	136	2	26	115	6	97	0	23	146	18	19	4	28	14	11	16	2	1	0	85	32	3	11	0	14	32	89	1	42	166	9	18	15	73	420	15	0	0	28	50	30	47	5	44	3	1	15	17	67	1	36	22	1	6	40	1
1:Ins:C:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0
1:Ins:C:1	0	0	2	0	0	0	0	3	2	0	0	1	1	0	0	5	0	1	0	1	0	2	3	0	0	1	1	0	1	0	0	1	0	1	2	0	0	0	8	0	0	0	0	1	2	0	1	2	0	2	0	1	2	1	1	9	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	7	0	1	0	2	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
1:Ins:C:2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1:Ins:C:3	1	8	9	1	1	53	0	19	27	5	5	2	12	6	16	68	7	36	26	51	11	13	26	4	4	5	32	1	1	0	4	17	4	6	1	1	30	5	41	2	19	0	7	10	83	4	10	0	0	1	2	25	4	6	2	77	69	5	3	0	0	32	1	5	9	15	1	3	2	37	0	1	20	0	4	128	1	0	0	23	1	0	2	0	6	1	0	2	4	19	3	6	2	2	13	7	0	1	0	1
1:Ins:C:4	0	2	1	0	1	0	0	0	0	0	1	0	2	0	0	2	2	3	0	1	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	1	1	0	0	0	0	0	1	0
1:Ins:C:5	5	39	141	1	3	8	7	99	34	19	77	306	39	243	0	21	34	14	3	11	29	29	3	127	23	70	6	16	8	63	176	27	13	30	52	3	78	212	165	44	15	35	50	43	17	1	9	17	0	38	46	12	8	7	24	242	39	1	48	149	63	51	94	55	27	3	27	3	2	37	0	7	19	22	1	138	60	40	4	25	0	63	32	16	1	322	50	42	11	2	37	4	78	46	9	31	1	22	127	67
1:Ins:T:0	0	1	0	0	2	1	4	0	0	5	3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	1	1	5	1	0	0	9	3	2	0	1	2	0	0	3	2	1	1	0	1	0	1	0	1	1	0	2	1	0	0	0	1	1	2	0	2	1	2	0	0	0	1	1	1	0	2	0	0	1	5	0	0	0	0	0	1	0	0	8	3	2	1	3	1	0	0	1	2	0	4	0	1
1:Ins:T:1	0	1	1	0	3	1	2	0	4	2	0	0	0	0	1	0	3	2	1	1	0	0	4	0	0	0	0	0	0	0	0	3	2	0	4	0	0	1	2	1	0	3	1	1	1	1	2	0	0	1	0	1	2	1	6	2	0	0	0	1	1	1	1	3	1	2	0	0	0	0	2	2	0	2	0	0	0	4	2	0	0	0	0	0	0	0	0	2	2	0	1	2	0	0	1	0	0	0	1	2
1:Ins:T:2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	3	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
1:Ins:T:3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1:Ins:T:4	0	0	1	1	1	0	0	0	0	0	1	2	2	0	0	1	3	22	1	0	0	0	2	0	1	0	0	0	1	0	2	2	0	1	0	2	0	0	0	1	0	0	2	6	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0	2	2	2	1	2	1	0	0	1	0	0	2	1	4	0	0	2	1	0	2	0	0	1	1	0	1	2	4	2	0	0	2	0	0	4	2	0	0
1:Ins:T:5	1	26	0	42	47	8	3	9	5	0	0	17	100	19	2	5	214	1201	12	28	65	24	64	5	23	47	16	1	41	41	27	43	96	7	30	8	5	27	2	49	7	11	92	136	8	35	4	39	15	14	11	7	31	20	45	34	8	5	119	69	21	9	28	96	231	169	2	111	6	2	2	10	0	27	38	65	3	9	22	16	95	101	8	9	0	58	80	27	56	25	58	6	0	16	14	50	40	5	5	16
2:Del:R:0	0	0	0	0	3	0	3	1	3	3	1	0	2	0	0	4	2	2	1	2	1	3	9	0	0	0	0	1	1	1	0	2	1	0	14	0	0	0	8	4	0	3	2	1	2	6	4	2	0	1	0	1	0	4	2	2	0	1	0	0	0	0	1	2	1	3	0	0	0	0	2	1	0	4	0	0	4	4	5	0	0	0	0	0	0	0	1	2	5	1	2	3	1	0	0	1	0	3	0	0
2:Del:R:1	1	2	0	1	4	0	0	0	0	0	1	0	0	0	1	4	4	3	1	1	0	0	1	0	0	1	1	0	2	0	2	3	1	3	1	0	1	1	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	3	0	2	4	0	0	0	1	0	0	2	0	0	0	0	3	3	1	0	0	0	2	1	0	0	1	0	3	0	0	1	0	1	0	1	4	0	0	3	0	0	1	0	0	4	1	0
2:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	0	1	2	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3:Del:R:0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	1	2	1	3	0	3	2	3	3	5	0	1	0	0	1	0	4	0	1	0	0	1	3	0	0	1	1	1	0	3	1	1	0	0	3	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	1	0	0	0	1	0	0	0	1	2	0	0	1	0	0	1	0	1	0	0
3:Del:R:1	0	0	1	1	2	0	1	0	1	0	0	0	0	0	0	1	1	4	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	4	1	2	0	1	0	1	2	1	3	1	1	0	3	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	3	0	0	0	0	2	1	2	2	0	2	1	0	0	0	0	1	0	0	1	1	2	1	0	0	1	0	0	0	0	2	0	0	0	1
3:Del:R:2	0	0	0	1	0	3	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
3:Del:R:3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	1	0	1	0	0	1	0	0	0	2	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	1	0	1	0	1	3	0	0	1	0	1	0	0	2	0	0	1	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0
4:Del:R:1	0	1	0	0	4	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	2	0	0	0	4	0	0	1	0	0	0	0	2	1	0	3	0	0	0	1	0	0	1	0	1	2	0	1	0	0	2	0	0	0	0	0	0	3	0	1	0	2	1	1	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	0	1	3	0	0	0	1
4:Del:R:2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	0	17	4	7	29	7	0	3	8	1	14	2	14	2	10	37	26	9	10	2	3	28	34	7	0	12	75	16	51	16	37	59	32	10	102	4	19	10	10	22	0	12	1	2	5	3	15	17	2	29	6	11	0	1	89	33	13	33	1	7	28	32	0	4	23	3	0	0	6	0	0	8	5	15	1	0	0	5	11	0	27	0	0	16	8	1	1	67	10	2	2	29	8	2	0	0	2	30	1	27
5:Del:R:1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0
5:Del:R:2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
2:Ins:R:1	0	0	0	0	1	0	1	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0
2:Ins:R:2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
2:Ins:R:5	1	6	3	4	5	1	0	2	0	1	3	3	1	7	0	6	7	4	5	1	2	1	5	2	2	3	1	0	4	0	4	0	0	2	2	1	2	1	3	5	1	2	2	4	2	0	0	0	0	0	0	0	2	0	7	5	2	1	2	4	1	1	1	7	9	1	0	1	0	1	1	2	1	2	0	4	2	4	7	0	2	2	3	1	0	8	1	5	0	0	5	0	1	0	3	7	3	1	2	3
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
3:Ins:R:2	0	9	13	0	0	42	0	1	11	1	0	0	3	1	5	11	4	1	5	12	0	10	39	1	1	14	12	0	0	0	4	9	0	3	1	0	7	2	34	3	15	0	10	4	25	1	4	0	0	0	6	14	4	5	0	77	48	0	1	0	1	12	0	1	6	38	0	2	0	24	0	0	6	2	2	45	3	0	0	25	2	0	0	0	8	0	0	4	6	9	0	1	3	2	13	6	0	0	0	1
3:Ins:R:3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
3:Ins:R:5	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4:Ins:R:1	4	31	24	3	1	35	1	29	33	12	5	1	13	9	14	91	16	41	38	31	5	50	86	1	3	47	64	0	3	0	10	26	4	26	5	6	26	6	130	7	48	1	47	13	114	11	31	0	1	1	4	35	12	61	16	176	130	13	3	0	0	25	0	14	8	71	8	4	7	45	0	3	22	2	4	285	5	0	0	25	2	1	15	2	22	4	0	3	11	20	5	9	2	2	12	14	7	0	0	0
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
