Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	2	21	9	4	1	1	3	2	5	5	4	9	2	1	4	6	40	1	4	3	21	2	3	3	4	2	0	3	22	4	5	8	24	1	28	6	4	6	31	3	25	15	19	13	17	0	7	23	16	2	4	1	30	4	8	9	0	0	0	0	5	6	2	1	2	11	4	14	1	1	2	4	12	15	3	2	5	0	7	6	0	0	11	4	8	4	1	2	7	9	5	1	3	26	5	4	0	10	0	1
1:Del:T:5	4	39	45	5	0	24	74	66	116	1	8	77	14	3	65	31	4	38	24	154	0	6	5	3	79	0	9	3	1	6	170	7	2	4	229	132	9	39	68	26	55	148	1	89	75	0	11	170	6	24	18	0	465	40	36	6	10	2	0	4	44	1	30	44	0	1	7	166	12	2	14	2	20	49	0	91	85	13	92	0	0	0	5	5	98	2	0	13	23	59	65	1	2	9	52	55	27	11	4	3
1:Ins:C:0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
1:Ins:C:1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1:Ins:C:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
1:Ins:C:4	3	0	2	4	9	0	0	0	3	5	2	8	1	4	0	1	1	2	0	0	4	4	1	1	1	4	2	8	0	0	0	0	1	3	1	1	0	1	1	0	0	3	2	2	0	4	1	2	11	9	0	1	2	1	1	27	0	1	33	2	2	3	0	3	0	0	1	4	1	1	1	0	1	2	0	1	2	0	0	0	0	1	3	2	0	1	1	1	3	0	0	6	2	0	1	1	0	1	1	1
1:Ins:C:5	9	0	0	0	2	0	2	1	4	0	1	2	1	5	0	6	1	2	0	2	0	2	1	0	1	4	0	0	1	1	5	0	0	2	4	2	0	1	1	0	3	2	1	2	3	0	1	1	1	1	0	4	5	0	4	0	0	0	0	0	0	2	5	0	1	0	0	5	0	2	1	1	0	0	2	2	1	1	5	0	0	0	0	4	1	0	13	1	9	7	0	1	0	0	3	3	1	0	1	0
1:Ins:T:0	9	1	19	5	27	7	1	2	15	13	13	9	0	17	2	2	19	3	5	0	19	12	5	1	2	12	0	10	2	1	11	1	7	11	2	3	2	1	0	0	2	11	10	29	0	14	4	8	11	13	0	1	5	9	2	111	0	1	124	2	2	12	0	31	4	5	1	19	9	1	2	4	7	24	0	4	2	3	0	1	0	7	5	1	2	3	11	2	3	0	1	7	2	4	3	0	1	7	6	4
1:Ins:T:1	3	1	0	12	6	0	2	0	0	0	4	5	1	18	1	6	10	13	8	0	5	0	5	0	1	7	1	12	6	2	4	13	1	0	3	0	0	6	10	1	3	0	2	2	3	0	16	2	5	2	10	8	3	5	5	8	0	1	3	0	3	1	5	0	0	1	3	3	1	1	5	1	2	2	1	1	7	0	4	5	0	2	1	1	0	1	1	9	2	1	6	3	1	1	1	14	1	8	9	2
1:Ins:T:2	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1
1:Ins:T:3	2	0	0	0	1	0	1	2	0	0	0	1	1	1	0	1	1	1	0	0	1	0	1	1	0	3	1	1	0	0	0	0	0	1	1	1	1	0	0	0	2	0	0	2	0	0	0	0	0	1	0	2	1	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	3	1
1:Ins:T:4	2	1	1	0	0	0	2	0	1	0	1	3	3	1	0	4	1	0	0	2	1	3	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	4	0	1	4	1	0	3	0	0	0	0	1	4	1	2	0	1	1	0	2	0	1	1	0	0	0	0	6	0	2	1	0	0	1	3	0	1	0	2	0	0	0	0	1	2	0	7	0	2	2	0	0	0	0	0	1	8	1	2	0
1:Ins:T:5	59	5	21	2	29	1	18	147	15	11	12	4	99	71	18	107	34	18	29	62	5	141	7	18	36	167	1	10	17	1	17	6	63	188	35	18	3	30	33	11	54	68	56	139	9	15	79	57	25	3	4	34	40	3	272	11	13	20	19	39	13	64	203	36	4	1	3	180	13	94	100	20	4	16	6	39	14	7	85	14	1	8	10	74	2	23	398	32	78	133	23	1	0	7	42	1	76	40	18	34
2:Del:R:0	0	3	0	4	1	1	2	0	0	0	0	1	1	1	2	3	2	1	2	1	4	1	1	0	0	0	3	0	1	0	2	3	1	0	1	3	0	1	5	0	5	1	4	2	1	0	1	0	2	1	1	0	2	0	1	2	3	1	0	0	1	1	1	3	0	3	0	1	1	0	0	2	2	2	1	0	0	1	2	0	0	0	3	0	0	2	0	0	2	0	0	1	0	6	4	2	1	2	0	2
2:Del:R:1	1	0	0	1	0	0	1	2	2	0	1	1	0	0	4	0	0	1	0	3	0	0	0	0	3	0	0	0	2	0	5	0	1	0	1	5	3	0	1	0	1	1	0	2	0	0	1	0	0	0	0	0	3	0	1	5	8	2	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	3	0
2:Del:R:2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	2	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2:Del:R:3	18	0	18	3	17	5	0	2	16	17	14	4	1	10	0	6	8	1	2	1	7	8	1	1	0	18	0	35	0	0	2	0	4	4	1	0	1	1	0	0	1	7	3	8	0	11	0	6	20	10	2	1	7	7	2	70	1	0	80	1	4	5	0	5	0	1	2	4	12	0	0	0	4	26	0	4	3	0	0	0	2	2	1	0	1	2	3	0	1	0	0	0	1	2	1	1	2	13	10	2
2:Del:R:4	16	6	2	66	22	0	18	3	5	1	30	40	24	196	1	40	35	41	47	10	31	9	68	0	9	5	0	75	52	3	3	106	1	9	34	1	0	27	36	16	1	10	16	9	46	1	164	8	11	6	66	136	2	74	20	21	7	8	11	0	14	0	39	8	0	0	40	17	13	3	27	27	0	0	0	5	53	9	34	19	1	7	0	11	0	10	1	7	5	1	28	27	10	12	3	140	0	55	28	3
2:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	1	1	0	0	0	0	2	0	0	0	0	1	1	1	0	8	1	0	0	0	0	8	0	1	0	1	5	0	0	0	0	0	0	0	2	0	0	0	0	2	1	6	1	0	0	1	0	0	1	1	0	0	0	2	0	1	3	2	1	0	1	0	1	2	0	0	0	0	1	0	2	0	1	1	0	2	0	0	0	0	1	1	0	1	1
3:Del:R:1	0	1	1	0	0	0	0	3	1	0	1	0	0	1	2	2	1	0	0	0	0	2	0	0	1	1	0	0	0	0	5	0	2	1	2	0	1	1	1	0	1	1	0	0	1	0	1	2	1	0	0	0	3	0	0	1	0	0	0	1	1	0	1	4	0	0	0	2	0	0	1	1	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	1	0	0	1	0	0
3:Del:R:2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3:Del:R:3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3:Del:R:4	62	0	28	11	99	16	0	11	11	108	20	95	3	59	1	10	28	5	3	0	53	21	2	5	7	83	2	46	0	0	20	3	5	11	5	1	2	6	14	5	0	9	58	69	0	78	2	9	93	31	0	3	10	53	3	163	0	8	202	15	4	34	1	69	19	16	1	38	19	0	0	0	1	83	0	7	11	4	0	2	0	5	15	7	1	8	32	15	7	0	0	7	10	1	1	1	5	37	20	18
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	1	3	1	0	0	0	1	0	0	0	0	1	5	1	0	0	0	0	0	1	0	0	0	1	0	0	3	1	2	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	3	1
4:Del:R:1	1	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	3	0	3	0	1	2	0	3	2	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4	2	0	2	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	1	1	0	1	1	1	0	0
4:Del:R:2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	1	1	1	19	2	0	19	1	3	1	22	25	7	1	25	15	0	0	9	35	6	10	6	0	5	0	32	7	7	0	113	6	2	1	9	37	76	3	2	1	9	48	2	1	33	3	0	9	13	21	0	5	0	2	0	42	50	38	6	2	19	0	0	84	10	0	0	8	36	3	0	53	7	5	1	9	2	22	17	0	0	0	3	0	4	11	0	19	16	11	8	11	8	4	8	11	38	9	23	23
5:Del:R:1	26	2	18	2	15	3	2	1	6	20	6	22	0	5	0	5	7	2	2	0	11	13	2	3	4	17	0	19	0	0	5	1	5	6	5	0	1	1	3	1	0	14	13	12	0	13	1	0	26	8	1	0	4	22	5	77	1	2	46	1	1	2	2	17	1	3	0	15	11	1	0	0	1	23	0	0	1	1	0	0	1	3	2	2	0	7	4	3	3	0	0	5	9	2	1	0	1	8	8	2
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	3	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
2:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2:Ins:R:2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
2:Ins:R:5	2	0	0	0	1	1	1	6	2	0	0	0	2	3	2	4	0	0	1	4	0	4	0	0	1	5	1	0	0	0	3	1	1	4	4	2	1	1	2	0	0	3	1	4	1	0	1	4	0	1	1	0	25	0	0	0	2	1	1	2	1	1	3	3	0	0	0	2	0	3	0	0	0	3	0	3	1	0	3	1	0	0	2	2	0	0	11	0	3	5	0	0	0	0	1	0	4	1	2	0
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3:Ins:R:1	3	0	2	0	4	0	0	2	5	7	0	6	1	2	0	3	1	0	0	0	3	5	0	0	0	6	1	4	0	0	2	0	0	3	1	1	0	1	1	0	0	3	2	7	1	1	0	1	8	8	0	0	0	4	0	14	2	0	12	3	0	2	0	9	0	0	0	0	6	0	0	1	0	2	0	0	1	0	0	1	0	1	3	0	0	0	2	0	0	0	0	1	0	0	0	0	1	3	1	1
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3:Ins:R:3	1	3	0	3	2	0	5	0	1	0	4	10	3	10	0	5	6	9	13	3	2	2	4	0	1	4	0	5	3	0	0	13	0	0	1	0	0	4	7	2	0	1	6	0	8	0	24	3	3	2	13	8	0	5	4	1	0	2	0	0	1	0	5	1	0	0	5	2	2	1	20	6	0	0	0	0	4	1	1	4	0	0	0	1	0	2	0	3	0	1	5	2	2	3	0	12	0	14	6	1
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3:Ins:R:5	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
