Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Ins:C:0	0	0	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1:Ins:C:1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
1:Ins:C:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1:Ins:C:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1:Ins:C:4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	1	0	0
1:Ins:C:5	0	1	4	0	4	0	1	0	5	6	1	0	1	0	1	1	1	1	1	0	0	0	0	1	0	2	0	0	0	1	7	0	0	1	0	0	1	0	0	2	1	1	4	0	3	0	5	0	6	0	0	0	6	2	1	6	0	1	1	1	1	6	3	1	3	3	1	0	1	2	1	3	0	2	4	0	1	1	3	0	2	0	1	2	6	3	5	0	1	1	0	6	0	0	5	3	3	0	1	0
1:Ins:T:0	2	0	0	0	3	0	0	2	3	1	0	0	2	0	1	0	0	2	0	0	0	0	6	1	0	0	1	0	0	3	1	3	0	0	0	0	0	1	1	0	1	2	4	2	0	1	0	3	3	0	0	0	2	0	3	0	0	0	0	0	1	2	2	0	2	1	1	0	2	2	3	2	1	0	1	0	1	1	0	0	1	0	0	1	1	3	4	0	0	1	0	2	3	0	0	0	1	2	0	0
1:Ins:T:1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	4	1	0	0	0	0	0	3	0	0	1	0	1	0	0	1	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	0	0	0	2	0	1	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	1	0	1	0	1
1:Ins:T:2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1:Ins:T:3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	2	1	0	1	1	1	0	0	0	2	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0
1:Ins:T:4	2	0	2	1	1	0	2	1	0	1	4	0	1	0	0	2	3	0	0	0	1	0	0	0	1	1	0	0	0	2	6	0	1	0	0	1	4	1	0	0	0	1	2	1	1	0	5	0	1	2	3	0	4	1	0	0	0	0	2	0	0	2	0	1	2	0	0	1	1	3	0	5	0	0	2	0	1	0	0	0	2	0	1	1	2	3	0	0	0	0	1	0	0	2	3	1	2	1	3	0
1:Ins:T:5	5	10	289	2	13	17	36	24	219	269	36	1	5	5	3	40	40	41	66	7	24	3	5	3	0	72	3	0	0	20	52	6	0	6	13	1	71	110	5	3	23	107	61	38	14	0	96	0	497	67	24	8	139	12	238	9	34	51	7	59	3	83	47	79	3	6	4	38	67	56	9	135	20	39	87	43	60	12	42	3	89	7	39	60	264	66	93	5	26	43	20	141	2	74	37	60	34	9	0	4
2:Del:R:0	1	0	0	1	0	3	0	5	0	0	1	0	0	0	0	0	0	2	2	1	1	0	5	0	0	0	0	0	2	1	2	1	1	1	0	0	0	4	0	2	0	2	1	4	0	0	1	2	3	0	0	2	0	0	5	0	2	0	0	0	2	1	0	0	0	1	1	0	3	1	1	1	1	3	1	0	0	0	2	0	0	0	1	2	0	1	0	1	1	3	0	1	2	1	0	0	0	2	0	2
2:Del:R:1	1	0	1	1	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	5	0	1	0	0	0	2	1	0	2	1	0	0	0	1	0	2	0	1	0	0	0	1	2	1	0	1	1	0	1	0	0	0	2	1	1	0	2	1	1	0	1	3	2	1	3	0	4	1	0	0	2	0	1	0	0	1	2	0	0	0	0	0	3	0	0	2	0	1	5	0	0	0	0	0	2	0
2:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3:Del:R:0	3	0	0	1	3	0	2	0	0	0	1	0	1	0	2	0	1	0	0	5	0	1	1	1	0	0	0	0	1	1	0	0	4	2	1	0	0	0	0	1	0	0	1	2	0	0	2	0	1	0	0	4	0	0	0	0	0	1	3	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	3	0	0	2	0	1	1	0	0	0	0	1	4	1	2
3:Del:R:1	1	0	2	0	3	1	1	0	1	3	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	3	0	0	1	3	2	0	0	0	0	0	1	0	0	0	2	0	2	1	0	0	2	0	1	1	1	1	3	2	0	0	0	0	0	0	3	0	0	1	0	1	1	0	3	0	2	1	0	1	4	0	1	0	1	0	0	1	0	5	0	2	1	0	0	0	0	0	0	1	1	0	0	1	0	0
3:Del:R:2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	99	3	0	85	22	0	0	10	0	1	56	33	12	8	1	15	0	2	4	20	99	39	5	12	19	27	64	3	68	40	2	10	42	8	28	88	17	1	2	22	15	15	7	32	12	0	19	9	2	0	0	15	11	40	1	4	0	39	5	45	4	2	3	4	2	1	1	33	0	0	2	7	23	3	1	0	7	0	0	2	8	0	21	39	7	21	2	38	13	8	0	5	5	0	56	0	11	6	0	18
4:Del:R:1	1	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	0	0	1	0	2	0	1	0	0	2	2	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	2	0	1	0	4	0	0	0	0	1	0	1	2	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	2	1	0
4:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	1	10	6	55	22	23	20	0	3	1	7	0	14	1	24	1	0	11	5	66	4	0	19	28	2	2	0	2	0	3	0	0	15	1	5	0	24	3	0	7	5	45	11	31	3	0	31	6	14	2	3	22	5	0	0	2	20	0	27	9	28	8	3	1	0	18	7	0	0	0	37	6	0	2	12	0	8	0	3	2	41	3	3	17	2	24	0	21	3	14	5	6	15	0	11	8	12	24	13	36
5:Del:R:1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	4	0	1	0	0	0	0	0	0	0	0	1	0	0
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2
2:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2:Ins:R:2	49	0	0	74	7	1	0	4	1	0	18	14	3	14	1	10	0	0	1	12	41	29	4	1	8	13	53	5	45	23	2	9	25	28	24	21	7	1	2	13	11	2	4	8	6	0	3	2	4	0	0	13	16	66	2	11	7	38	18	50	0	3	1	0	1	0	0	40	1	0	2	12	26	1	0	0	3	0	0	4	15	0	13	14	1	9	3	43	4	0	0	3	7	0	18	2	3	3	0	3
2:Ins:R:3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
2:Ins:R:4	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2
2:Ins:R:5	1	1	2	0	2	0	1	0	3	4	0	1	0	0	0	0	3	0	1	1	3	0	0	0	0	3	0	1	0	3	4	0	0	0	1	0	1	0	0	0	0	5	1	6	0	1	7	0	3	3	1	0	4	3	5	0	3	1	0	1	3	4	1	4	3	2	2	0	1	5	0	4	1	1	4	0	2	0	1	1	3	0	0	5	9	4	8	1	0	0	0	4	0	6	0	0	3	1	1	0
3:Ins:R:0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3:Ins:R:1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3:Ins:R:2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	0	0	1	1	0	0	2	1	2	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	7	0	0	0	1	0	0	0	0	1	0	0	0
3:Ins:R:5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
4:Ins:R:0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4:Ins:R:1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	1	0	0	2	0	1	0
4:Ins:R:2	3	0	0	0	0	9	2	3	4	0	0	0	0	0	3	0	2	0	2	1	0	1	2	6	1	1	0	1	0	0	0	1	20	2	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	0	0	0	0	1	0	1	0	1	2	0	3	0	5	1	0	1	2	1	0	4	0	0	1	0	5	1	1	1	0	0	2	0	2	0	2	0	2	0	5	0	4	5	3	0	0	0	0	0	0
