Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	2	1	22	4	26	0	17	5	14	5	6	5	9	2	6	2	10	7	2	11	10	8	26	14	12	3	5	12	20	2	1	13	0	2	7	5	8	2	16	40	4	7	6	23	5	5	20	4	15	26	18	5	3	8	1	16	3	21	0	4	2	14	15	4	4	6	10	2	1	6	1	0	3	3	8	13	4	7	2	7	2	9	5	19	6	3	1	7	8	11	2	0	14	9	14	9	2	24	2	13
1:Del:T:5	1	16	53	0	306	3	197	48	2	85	21	109	3	48	20	29	32	24	17	1	91	130	95	323	212	22	132	42	2	1	29	9	27	54	102	32	41	13	305	58	47	25	18	97	257	6	148	1	25	349	14	61	0	80	8	32	6	13	16	66	4	209	7	57	78	21	26	6	0	5	0	10	143	50	8	90	75	39	1	111	10	70	42	165	38	84	17	57	7	3	3	2	8	247	67	6	9	22	36	237
1:Ins:C:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1:Ins:C:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1:Ins:C:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1:Ins:C:4	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0
1:Ins:C:5	0	4	1	0	5	0	2	1	6	3	6	0	2	0	7	5	5	1	0	1	2	0	3	7	0	5	2	1	1	1	1	3	0	0	3	0	5	2	5	3	0	4	3	1	2	1	5	0	0	2	0	1	2	2	4	1	2	2	0	1	0	0	0	6	4	5	2	1	0	6	2	2	0	2	0	2	2	1	0	10	0	3	1	3	0	4	0	3	0	1	1	2	0	10	20	1	1	0	1	2
1:Ins:T:0	1	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	4	1	12	13	3	3	1	0	1	0	1	3	0	1	1	0	0	0	1	3	1	0	1	1	2	0	1	2	1	1	1	0	1	0	0	2	0	3	0	2	1	0	2	2	0	0	2	0	0	2	0	0	0	1	1	1	0	3	0	0	1	0	0	6	0	0	1	1	0	0	0	0	0	0	2	1	0	3	1	1
1:Ins:T:1	1	1	2	1	0	0	0	0	4	0	0	0	3	1	3	0	0	2	2	2	2	0	5	2	1	1	0	1	1	0	0	5	0	0	0	0	0	0	1	1	0	1	0	3	0	0	0	1	3	0	0	0	0	0	1	1	0	2	0	0	0	0	5	2	0	0	1	0	1	0	2	0	1	0	0	2	0	2	1	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0
1:Ins:T:2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
1:Ins:T:3	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	2	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	3	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	1	1	0	0	0	0	0	0	2	0	1	0	1	0	1	0	2	0	0	0	0	0	1	0	1	1	0	0	2	0	0
1:Ins:T:4	1	0	2	0	0	0	2	0	3	0	2	0	2	1	4	2	0	0	1	0	0	1	0	3	1	9	1	0	1	0	1	3	1	2	1	0	2	0	0	5	2	3	1	1	1	3	2	0	0	0	0	0	0	2	2	2	4	3	0	0	1	0	0	6	2	9	6	1	1	7	1	0	0	0	0	0	0	4	1	3	0	4	0	2	0	1	1	3	0	0	3	1	2	1	10	2	3	2	0	3
1:Ins:T:5	15	183	26	34	0	0	54	26	254	36	91	13	57	17	73	57	50	9	14	33	9	9	124	109	36	511	4	8	35	28	46	69	0	1	40	0	73	206	72	73	12	79	51	32	49	64	241	19	6	2	3	1	1	0	317	25	156	38	0	28	21	0	13	56	38	82	215	56	27	319	8	35	1	34	59	8	93	49	7	160	3	190	7	11	6	11	7	220	0	2	79	113	4	17	462	34	136	16	5	13
2:Del:R:0	2	0	1	1	0	0	0	1	2	0	0	1	2	3	2	0	1	5	4	2	2	0	2	8	0	0	0	1	0	0	0	7	0	0	0	2	0	2	0	3	1	1	0	1	0	1	0	1	2	2	0	0	3	1	2	1	0	4	0	0	0	0	4	1	0	0	3	1	0	3	1	0	1	0	1	2	2	3	0	1	0	0	0	0	0	0	0	1	0	1	1	1	4	0	1	1	1	2	0	0
2:Del:R:1	0	0	2	9	2	0	2	1	1	2	0	0	0	3	1	1	1	1	3	0	0	0	0	3	0	1	1	3	0	4	1	0	0	0	1	2	0	0	3	0	0	0	0	4	1	4	0	0	2	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	2	1	0	2	0	0	2	0	1	0	3	0	0	0	0	1	1	1	2	0	1	0	1	2	0	1	0	1	3	0	1
2:Del:R:2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	0	0	0	0	0	0	0	0	0	1	1	0	3	5	0	2	8	3	0	0	40	8	4	1	1	5	0	2	7	5	0	4	2	1	0	0	2	0	3	24	8	0	13	5	0	0	0	3	0	0	2	2	15	0	1	10	5	3	2	0	2	0	2	1	6	2	0	1	2	33	3	18	0	11	8	0	3	25	8	1	6	0	101	5	5	0	0	1	0	0	3	0	9	21	2	0	3	5	0	0
3:Del:R:0	8	5	3	4	3	0	15	5	5	8	32	3	28	42	8	9	6	16	6	2	85	35	16	11	4	12	0	8	29	27	0	26	14	15	0	0	44	3	30	93	59	4	148	33	3	4	1	33	0	7	24	10	74	1	3	44	8	12	61	3	6	4	22	0	51	12	8	10	6	133	13	54	0	43	30	0	44	98	71	10	78	1	625	18	10	2	0	3	1	5	7	7	39	273	40	1	40	36	2	0
3:Del:R:1	0	0	1	0	0	1	1	0	0	0	0	1	2	0	2	0	0	1	0	0	4	0	7	3	1	2	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	3	2	0	1	2	2	0	0	1	0	0	1	2	2	0	0	0	1	0	3	1	2	1	0	0	4	0	0	1	0	1	2	0	2	0	2	0	2	0	0	1	0	0	2	1	0	1	0	3	1	0	0	1	1	0	2
3:Del:R:2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0
3:Del:R:3	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4:Del:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	6	0	2	2	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0
4:Del:R:1	0	0	1	0	3	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	1	0	2	1	1	0	0	0	0	0	1	1	0	0	1	1	4	1	0	2	0	0	0	0	3	0	0	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
4:Del:R:2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	7	9	7	22	4	3	8	11	0	1	4	5	5	58	6	1	2	0	83	0	0	5	7	77	37	25	45	22	1	19	2	18	0	4	7	7	0	1	2	13	3	4	0	1	11	9	3	20	36	2	6	0	39	18	12	11	1	3	3	0	1	0	0	31	9	1	1	5	11	9	19	0	4	2	0	3	1	18	14	96	10	0	14	10	0	0	6	6	5	22	7	3	1	1	5	4	0	18	4	2
5:Del:R:1	0	0	1	0	1	0	3	1	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	5	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
2:Ins:R:1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0
2:Ins:R:2	0	0	1	0	2	0	0	0	0	0	1	0	2	1	0	0	1	1	0	0	12	5	9	0	0	2	0	0	1	1	0	1	1	0	1	1	0	0	0	2	2	4	2	1	0	0	0	0	0	0	1	1	3	0	0	2	0	0	3	0	0	0	1	1	1	0	0	1	1	6	1	3	0	3	4	0	0	2	2	2	0	0	16	2	0	0	0	0	0	0	0	0	2	9	1	1	3	4	0	0
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	0	0	0	2	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	1	3	0	0	0	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2:Ins:R:5	0	3	3	0	4	0	10	2	6	5	3	3	0	0	5	1	5	0	0	2	1	2	1	4	3	9	1	0	2	1	4	2	2	0	3	0	1	6	0	0	0	3	0	3	0	0	4	1	0	0	0	2	0	2	3	0	4	2	0	5	0	1	0	0	3	5	2	0	1	3	0	1	1	1	3	1	1	2	0	4	1	6	0	2	0	3	0	6	0	0	1	0	1	6	9	0	3	0	2	1
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3:Ins:R:2	9	60	0	11	4	113	47	10	33	126	0	233	0	1	58	109	25	12	11	3	234	39	11	90	79	1	55	27	190	169	17	12	4	4	4	19	2	15	68	1	7	5	51	9	53	214	0	31	16	3	25	0	36	3	94	8	136	40	18	32	50	56	0	8	14	26	2	30	111	9	5	2	7	60	37	7	109	10	457	4	180	41	57	124	23	89	70	11	80	35	49	1	8	9	14	11	0	5	45	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	1	1	0	0	5	4	0	0	0	1	0	0	3	0	0	1	0	1	0	0	2	0	3	16	1	0	3	2	0	1	0	3	0	0	0	0	3	0	0	2	2	1	0	0	0	1	0	0	2	0	0	2	0	7	1	2	0	1	0	0	0	2	4	0	1	0	29	0	0	1	0	0	0	0	0	0	0	15	2	0	3	0	0	0
3:Ins:R:5	2	2	0	0	2	5	4	0	2	3	1	4	0	0	3	2	1	0	0	0	7	0	0	4	2	1	1	1	3	4	0	0	0	1	1	0	1	0	1	1	2	0	1	0	1	7	0	0	0	1	3	0	0	1	1	0	4	2	0	1	5	2	0	1	2	4	0	0	1	2	0	0	0	1	1	0	0	1	6	0	1	1	0	2	0	3	5	0	2	2	0	0	1	1	1	0	0	0	4	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4:Ins:R:1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
