MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	4	20	6	11	20	0	10	15	1	9	2	14	2	2	2	2	3	0	11	8	4	13	6	21	2	13	2	15	7	2	0	3	0	2	0	13	1	14	8	3	9	2	3	3	6	4	22	0	1	12	2	0	3	11	3	4	4	3	2	11	17	5	2	2	6	6	7	2	2	1	2	2	3	1	4	2	12	6	13	0	3	6	5	23	10	8	4	0	9	2	10	1	23	2	23	25	1	26	0	9
1:Del:T:5	0	3	4	160	60	9	206	2	11	27	3	23	30	39	8	0	0	1	52	63	52	0	19	320	8	31	30	62	13	8	0	16	44	11	26	121	2	150	8	12	107	8	12	33	20	2	64	5	0	101	39	2	15	19	25	16	66	34	63	85	16	16	36	42	128	5	12	16	4	6	17	12	39	29	19	34	107	91	40	4	10	38	13	125	13	57	75	4	30	11	36	42	35	0	6	130	11	17	2	119
1:Ins:C:0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
1:Ins:C:1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1:Ins:C:3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0
1:Ins:C:4	85	1	106	12	22	1	7	24	5	28	33	132	25	13	12	24	11	19	51	300	27	5	233	1	7	20	6	2	13	14	16	24	4	1	61	16	4	2	4	8	31	24	126	16	94	74	1	0	12	1	15	21	102	78	21	85	14	29	36	129	42	2	3	12	76	10	17	147	9	41	1	7	15	3	144	25	23	42	45	72	26	21	41	15	8	42	30	9	1	12	20	8	38	60	0	90	0	132	75	82
1:Ins:C:5	2	2	1	2	7	1	4	0	2	1	3	1	6	0	0	0	1	0	0	6	3	0	1	5	0	0	3	1	0	2	1	4	0	2	2	1	1	10	1	1	5	0	1	0	3	0	2	0	2	6	1	1	7	2	0	2	2	2	7	1	1	2	2	3	4	0	1	5	0	1	1	1	1	3	0	2	3	3	1	2	0	0	1	3	4	4	8	2	0	3	1	1	1	0	3	1	1	14	2	0
1:Ins:T:0	1	1	2	3	2	0	0	1	0	0	5	1	2	1	0	0	1	0	3	1	0	2	1	1	0	1	1	1	0	0	0	0	0	0	0	0	3	2	0	1	1	1	2	0	3	1	2	0	0	1	1	1	0	2	0	0	1	1	0	0	0	2	0	0	2	0	3	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	1	4	3	0	0	1	0	3	2	0	3	1	3	1	0	3	2	0
1:Ins:T:1	0	1	3	0	0	0	0	1	0	1	4	1	2	1	2	0	2	0	5	1	1	2	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	3	2	0	0	0	0	0	3	3	0	0	3	1	1	0	2	1	1	0	0	0	0	2	0	0	0	1	0	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	2	6	0	0	0	0	0	1	0	1	1	6	2	0	3	0	0
1:Ins:T:2	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	4	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1:Ins:T:3	1	0	2	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	0	1	1	0	0	1	0	2	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	1	2	2	0	0	0	0	0	1	0	1	2	1	2	0	0
1:Ins:T:4	3	1	5	1	6	1	3	1	0	5	6	3	3	0	0	0	1	0	3	6	1	1	2	1	0	0	1	2	0	2	1	4	0	2	0	0	0	9	1	1	1	0	3	1	2	0	1	0	1	0	1	5	7	1	0	7	0	1	2	2	0	1	2	5	0	0	0	4	1	0	1	1	1	0	5	0	0	1	4	2	1	0	0	1	4	3	4	1	0	0	0	1	0	1	6	4	1	5	2	3
1:Ins:T:5	110	145	44	61	207	44	35	2	59	57	174	10	76	19	27	47	14	0	7	282	14	29	18	92	0	14	30	105	2	88	9	78	5	114	9	7	81	224	25	45	41	2	42	7	105	26	1	1	9	48	33	35	188	5	15	75	16	66	114	5	25	61	45	75	63	7	54	181	2	82	18	72	25	45	34	19	8	94	6	46	0	33	3	16	138	120	168	114	0	82	2	0	45	0	151	59	25	367	74	0
2:Del:R:0	0	5	3	0	6	0	0	3	0	1	2	2	0	0	2	0	2	0	4	0	0	1	1	0	0	1	3	2	1	0	0	0	0	0	0	0	1	2	2	5	0	0	2	0	1	2	1	0	0	5	1	2	0	1	0	2	1	0	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	4	0	5	6	1	0	0	1	3	1	0	6	0	6	4	0	4	3	0
2:Del:R:1	0	2	4	1	3	2	1	2	0	0	2	1	1	0	3	0	1	0	1	0	0	1	2	1	1	0	0	1	2	0	0	0	1	0	0	1	0	4	0	5	0	1	3	1	1	2	0	0	0	2	1	2	1	0	0	1	1	0	0	1	0	2	0	0	0	0	1	3	0	0	1	1	1	0	1	1	3	0	3	0	0	1	1	10	0	1	1	0	0	0	0	1	3	0	1	2	1	1	1	0
2:Del:R:2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
3:Del:R:0	1	1	6	1	1	0	0	1	0	3	2	1	0	0	3	0	1	0	0	0	0	1	1	1	0	0	2	0	1	1	0	0	0	0	0	0	0	2	2	3	1	0	1	0	0	2	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	2	3	0	1	0	3	0	1	0	0	0	0	0	1	0	0	1	0	5	1	1	3	3	0	1	0	0	4	0	0	1	2	0	0	0
3:Del:R:1	1	1	0	0	3	0	0	1	0	2	4	1	0	1	0	0	0	0	0	2	0	2	0	6	0	2	2	2	1	1	0	1	0	1	0	1	1	3	4	0	0	0	0	0	1	1	1	0	0	1	0	0	2	0	1	0	1	1	2	0	1	1	0	0	1	0	1	2	0	2	1	0	0	1	1	0	1	1	0	0	0	0	0	2	2	1	0	0	0	1	0	0	1	0	3	1	1	0	2	0
3:Del:R:2	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	2	1	0	1	0	1	0	1	0	0	1	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	0	2	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	3	0	0	1	0	0	1	0	0	1	2	3	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0
4:Del:R:1	0	1	0	1	2	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	2	0	0	0	1	2	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	2	0	2	1	0	1	1	0
4:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	0	5	94	2	9	9	17	17	1	34	66	5	14	11	54	4	31	0	1	12	0	2	12	3	7	0	25	2	17	6	0	14	26	5	0	11	47	27	41	85	1	0	22	22	0	22	7	9	0	17	53	22	12	31	3	8	3	2	0	0	0	29	1	0	0	15	31	0	8	1	35	21	6	0	3	12	42	4	62	3	0	20	9	75	2	40	19	6	1	25	0	0	36	1	0	10	3	10	19	13
5:Del:R:1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5:Del:R:2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	1	0	2	0	0	1	1	1	0	0	0	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	2	0	1	1	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1
2:Ins:R:1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2:Ins:R:2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
2:Ins:R:3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	1	3	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0
2:Ins:R:5	5	4	3	0	2	2	5	0	4	3	7	1	5	0	3	1	1	0	0	7	1	1	0	6	0	1	2	8	0	2	1	4	1	4	0	1	1	10	0	0	5	0	1	2	2	2	2	0	0	3	1	0	6	0	0	2	2	0	2	2	0	1	0	1	2	0	2	6	1	1	1	3	1	1	2	0	0	4	0	0	0	1	1	3	3	4	3	1	0	1	0	1	1	0	3	4	0	8	2	0
3:Ins:R:0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:1	0	1	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4:Ins:R:1	3	0	2	0	2	0	2	0	0	0	1	0	1	0	0	3	0	1	1	3	1	2	0	1	3	0	1	0	1	0	0	1	2	0	1	1	0	1	0	0	1	1	2	0	1	1	1	0	0	0	0	1	2	3	1	0	3	0	1	6	2	0	0	0	0	2	3	2	0	7	0	2	2	2	1	0	1	1	2	1	2	0	1	2	0	2	0	0	0	5	1	0	3	1	0	0	1	1	2	0
4:Ins:R:2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
