Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Ins:C:1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
1:Ins:C:2	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
1:Ins:C:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	3	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0
1:Ins:C:5	2	3	3	0	0	0	0	2	2	3	1	1	5	1	0	0	2	2	4	5	1	2	1	7	2	0	1	1	0	5	2	4	5	1	6	0	0	1	4	0	5	2	1	2	0	0	0	0	1	0	0	0	1	0	1	1	3	2	6	3	0	0	1	0	3	3	1	7	0	3	0	0	1	2	1	1	0	2	0	1	1	1	2	1	2	6	0	1	0	1	1	0	1	3	2	0	0	1	0	3
1:Ins:T:0	2	0	0	3	1	0	0	0	1	1	1	1	0	0	1	2	2	1	1	1	2	2	0	0	0	0	0	1	0	0	0	3	0	3	7	2	1	2	1	0	6	2	0	3	0	0	0	2	4	0	2	0	1	1	1	5	1	1	3	3	0	2	0	0	0	0	1	1	0	0	1	0	0	0	1	0	2	2	5	0	1	1	0	1	0	0	4	0	3	2	0	3	0	2	0	2	2	1	0	0
1:Ins:T:1	1	0	0	2	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	2	0	0	5	0	1	4	1	3	3	0	0	0	0	1	1	0	0	0	0	0	2	0	1	2	0	2	1	4	0	1	2	0	0	1	0	2	0	2	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	1	0	3	3	1	1	0	1	0	0	5	0	1	0
1:Ins:T:2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	1	0	0	0
1:Ins:T:3	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	2	2	1	1	0	0	0	1	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	4	2	0	0	0	0	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0
1:Ins:T:4	0	2	0	1	0	0	3	0	2	1	2	0	0	1	0	1	1	4	2	3	0	3	0	4	0	1	0	3	0	6	5	1	4	3	6	1	0	1	0	0	2	2	0	1	1	0	1	0	1	0	0	0	0	0	2	0	2	1	4	2	0	0	0	0	3	5	0	1	0	1	0	0	1	0	1	0	0	3	0	0	1	0	0	1	1	4	1	1	1	0	1	0	0	0	2	0	0	2	2	3
1:Ins:T:5	68	60	27	34	23	27	77	10	15	27	3	36	39	8	34	84	64	23	41	80	22	33	34	131	17	10	10	136	1	53	209	63	130	32	161	5	5	12	19	11	14	107	7	27	15	2	48	3	19	2	6	31	27	5	6	12	92	56	237	8	4	0	10	1	94	152	28	121	15	55	7	0	73	3	118	15	6	126	8	4	3	51	5	42	4	180	1	36	46	1	30	15	3	18	66	11	6	11	47	45
2:Del:R:0	1	1	0	1	1	0	2	0	1	2	1	1	1	3	1	2	0	4	2	0	4	3	0	1	0	1	1	4	0	0	3	1	0	0	2	3	0	3	0	6	6	2	1	2	0	1	0	1	3	0	1	1	3	0	2	2	0	1	2	5	0	1	1	0	0	2	0	2	0	0	0	0	0	0	3	0	2	1	1	0	1	2	0	1	0	2	1	1	3	3	0	2	0	4	1	2	4	1	0	0
2:Del:R:1	1	1	1	3	1	0	0	1	4	0	1	0	0	2	2	2	0	0	1	0	4	3	0	2	0	0	1	1	0	4	0	0	0	1	1	2	2	4	0	0	3	1	0	0	0	0	1	1	4	0	0	1	2	0	0	0	0	3	0	1	0	1	4	0	1	2	2	1	0	0	1	1	0	1	3	0	0	1	1	0	0	0	2	0	1	0	0	2	2	3	1	0	2	2	1	2	5	0	1	2
2:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0
2:Del:R:3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:4	0	0	5	29	1	27	7	6	1	4	58	0	14	6	0	9	98	24	56	1	45	2	1	33	33	29	19	4	11	29	17	0	15	10	107	0	27	7	92	10	0	10	0	1	19	0	26	5	14	18	52	1	20	0	8	1	0	25	35	14	0	71	31	10	6	82	43	1	0	126	10	21	15	8	8	0	32	6	8	0	5	34	0	18	0	2	9	1	2	46	5	0	8	55	27	26	0	7	29	13
2:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1
3:Del:R:0	1	0	0	2	0	0	0	0	0	2	0	0	0	2	4	0	0	1	2	1	6	2	0	0	0	2	0	1	0	0	1	2	1	0	2	0	1	5	0	1	1	0	0	1	1	0	1	0	1	1	1	1	4	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	2	0	0	1	2	1	3	0	0	0	2	0	2	0	0	1	1	0	2	0	0	0	0	6	0	0	2	3	1	1
3:Del:R:1	2	2	1	0	0	0	1	1	2	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	3	2	2	0	3	1	1	0	2	0	1	0	0	1	0	1	1	2	2	1	2	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	3	0	0	2	2	0	0	2	1	0	2	1	2	0	0	1	2	1	1	1	0	1	3
3:Del:R:2	0	0	0	1	1	2	1	0	4	1	4	0	5	0	4	2	1	6	1	0	23	1	4	1	20	2	2	9	3	3	4	14	1	1	2	0	0	17	4	3	6	3	10	6	1	0	3	0	1	0	8	12	5	2	3	2	3	0	1	2	0	4	7	1	0	27	19	7	0	27	0	9	0	2	3	0	4	0	12	0	7	0	4	0	0	0	1	4	1	4	1	1	0	1	1	0	0	2	5	18
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	3	0	0	1	0	0	1
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
4:Del:R:0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	3	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	4	0	0	5	0	0	1	1	0	0	0	2	0	1	2	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	3	0	0	2	0	0	1	0	1	1	0	4	0	1	5	1	0	1
4:Del:R:1	1	0	0	1	2	0	3	0	0	2	1	0	0	0	1	1	1	0	0	0	5	0	0	2	1	2	0	1	0	2	1	0	2	0	1	0	2	0	1	1	4	0	1	0	0	1	0	0	0	0	1	0	2	0	0	2	0	0	1	5	0	1	0	0	0	2	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	1	2	0	0	0	2	1	4	0	3	0	0	1	1	0	2	0	1
4:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:3	0	0	0	22	0	16	12	5	0	2	29	0	7	2	0	5	60	14	36	0	30	1	0	28	16	24	12	0	8	21	7	1	17	12	64	0	18	3	45	7	0	6	0	0	16	0	6	2	2	13	40	3	14	0	5	1	0	17	34	9	0	42	20	5	6	62	18	0	0	87	10	16	9	2	5	0	20	3	2	0	0	24	0	7	0	0	3	1	2	30	5	0	5	25	18	21	0	3	20	11
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	13	30	6	51	16	7	1	1	17	49	3	2	1	40	33	2	4	12	27	1	65	12	1	25	1	1	3	1	1	11	36	12	2	0	56	3	58	97	0	4	29	0	4	1	9	0	4	5	13	1	15	23	34	18	1	1	0	23	16	8	2	8	51	0	1	1	25	2	1	8	15	1	2	39	24	7	49	2	7	0	4	1	28	4	1	30	2	1	51	1	10	27	0	64	5	30	78	24	14	34
5:Del:R:1	0	0	1	14	1	13	12	6	3	2	31	0	6	0	1	5	47	9	34	0	24	0	0	18	13	15	6	5	7	23	9	0	13	7	40	0	14	3	37	7	1	10	0	0	4	0	13	6	6	11	19	3	14	1	2	2	0	23	34	7	0	44	12	4	3	47	17	1	0	52	7	17	4	5	2	1	27	5	3	0	1	16	0	8	1	0	3	3	1	18	4	1	3	31	13	17	0	2	26	9
5:Del:R:2	0	1	1	11	4	13	0	10	15	1	30	0	19	1	53	4	3	25	15	4	82	6	20	0	64	2	2	74	3	14	11	38	2	0	0	0	1	72	17	9	10	5	20	53	3	4	21	0	8	0	40	30	10	1	3	7	24	1	3	12	0	7	5	7	2	111	77	27	0	74	0	41	0	2	8	0	13	1	35	0	28	0	20	5	0	0	0	10	3	25	6	7	0	2	2	0	0	7	15	37
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0
2:Ins:R:1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	2
2:Ins:R:2	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
2:Ins:R:4	1	0	0	0	0	0	2	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0
2:Ins:R:5	2	3	2	3	2	0	2	1	1	0	1	3	2	0	3	1	0	2	2	4	1	2	1	4	0	1	2	1	0	3	9	1	1	0	5	0	0	2	3	0	1	3	0	3	0	1	5	0	2	0	0	1	0	0	4	2	2	1	3	2	1	1	2	0	2	4	0	4	2	0	1	0	1	1	4	0	0	3	1	4	0	2	0	0	1	2	0	0	1	1	0	1	5	1	0	0	0	1	1	4
3:Ins:R:0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3:Ins:R:1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1
3:Ins:R:2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3:Ins:R:5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4:Ins:R:0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0
4:Ins:R:2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
