Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	2	3	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0
4:Del:R:1	1	1	1	0	0	2	0	0	0	1	0	0	0	0	3	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	1	0	0	1	0	1	0	0	1	2	0	0	0	0	0	1	0	1	1	4	2	1	0	0	1	0	0	0	0	1	0	3	0	0	1	0	0	1	0	1	0	1	1	2	1	0	3	0	1	1	1	0	0	1	1	0	2	0	0	0
4:Del:R:2	9	1	5	1	1	32	7	0	9	0	4	0	0	6	2	0	1	2	0	2	12	2	2	0	1	7	0	24	9	6	1	0	0	5	6	4	39	26	1	5	0	0	6	2	4	0	0	2	6	5	6	13	0	4	23	2	2	1	12	1	0	5	5	2	8	6	2	0	3	3	5	6	1	0	2	8	10	1	1	3	7	6	3	0	10	0	3	0	4	25	1	0	4	1	4	0	7	0	0	1
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	205	87	119	8	5	8	0	1	49	8	14	310	99	73	10	36	2	0	6	49	570	109	1	0	476	31	302	10	4	117	0	63	7	1	3	67	7	88	228	68	5	5	37	93	278	83	22	48	14	8	6	2	26	8	1	2	7	0	30	10	55	20	145	130	54	44	1	9	2	392	1	4	68	42	0	3	175	16	1	4	0	18	63	0	0	161	296	5	41	272	12	1	42	43	1	117	114	18	0	78
5:Del:R:0	1	1	12	5	4	3	0	1	0	6	0	0	40	0	5	15	49	4	69	4	23	4	1	18	5	6	6	76	0	10	23	3	32	0	4	0	12	14	0	0	0	25	60	31	9	5	3	13	30	20	19	5	0	61	7	3	0	55	27	7	0	11	0	2	27	1	6	4	9	0	14	26	3	5	0	9	0	22	2	0	1	65	2	12	9	14	35	0	7	9	1	3	26	0	0	1	55	48	3	0
5:Del:R:1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
5:Del:R:2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	1	3	3	0	0	0	0	0	0	0	0	5	2	1	0	1	0	0	0	2	5	2	0	0	5	1	9	0	1	3	0	2	0	0	0	1	0	0	3	0	0	0	1	4	6	0	0	2	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	5	1	1	0	0	0	4	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	2	4	0	0	5	1	0	0	0	0	2	1	0	0	1
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0
2:Ins:R:1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
2:Ins:R:2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
2:Ins:R:3	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:4	73	5	47	14	6	205	40	6	73	0	47	1	4	32	2	1	14	12	15	32	89	14	11	14	16	45	0	150	65	57	26	0	0	97	73	48	341	208	3	45	7	0	15	6	30	2	8	31	40	38	55	76	3	54	217	24	10	5	108	9	14	33	29	35	57	41	65	10	12	17	31	50	14	3	5	112	88	2	2	25	47	61	35	0	206	3	22	2	24	184	4	1	17	3	37	1	50	1	6	37
2:Ins:R:5	0	0	10	0	1	6	1	7	0	0	0	1	5	3	1	3	0	4	3	0	0	1	1	3	3	2	0	0	1	1	1	0	1	2	4	4	4	4	8	0	6	0	1	0	3	12	1	3	6	10	5	1	0	0	0	2	3	3	2	1	4	0	0	7	3	3	1	1	1	0	0	3	2	1	7	0	0	3	1	4	0	3	0	0	4	0	0	1	5	1	0	1	5	1	0	0	1	4	0	0
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3:Ins:R:2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:5	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	21	3	14	2	1	53	8	0	12	0	8	0	0	3	0	0	8	5	1	5	20	3	5	4	6	17	2	35	16	21	4	0	0	9	15	13	74	38	2	4	3	0	4	0	6	0	3	4	10	7	17	16	1	10	38	2	2	1	30	1	4	5	5	7	12	12	15	1	1	6	8	9	4	3	3	35	18	0	1	6	13	15	7	2	34	3	4	1	7	45	0	0	2	1	6	0	11	0	1	10
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
