Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	20	3	13	5	13	19	7	7	7	11	4	2	8	9	0	1	2	14	1	0	0	2	3	0	8	1	2	6	3	6	0	17	1	3	0	7	0	3	0	4	2	6	14	48	2	1	14	2	7	0	33	35	32	4	21	3	1	5	7	1	6	8	1	1	2	8	4	0	3	15	18	4	16	7	0	7	2	9	2	1	7	2	0	3	20	3	8	2	2	6	1	6	1	8	27	7	12	11	5	24
1:Del:T:5	0	3	10	38	124	38	32	5	6	20	17	2	74	92	1	0	54	7	36	4	2	5	4	0	5	1	20	12	18	22	2	53	3	1	32	11	0	22	8	76	14	83	174	28	1	3	26	20	6	6	8	29	8	103	41	12	14	6	16	4	47	139	4	0	0	163	19	26	82	54	4	1	5	0	0	54	7	0	9	16	23	18	0	8	5	9	47	48	23	78	8	10	9	7	0	3	149	148	15	321
1:Ins:C:0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:3	1	2	4	23	6	4	1	9	8	0	31	13	30	1	0	16	1	12	1	0	4	1	23	0	3	11	0	6	2	1	0	0	0	8	9	7	7	3	11	7	0	7	14	7	0	5	3	28	10	9	2	0	13	9	58	0	3	10	11	0	5	3	9	5	0	1	0	1	2	37	24	0	2	0	1	0	32	0	8	2	7	0	3	37	1	9	4	0	19	9	9	41	3	22	0	5	1	0	1	0
1:Ins:C:4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0
1:Ins:C:5	0	0	2	2	3	0	4	0	0	1	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	1	3	5	4	1	0	3	1	15	0	3	0	1	0	1	0	2	6	2	1	0	2	0	1	1	0	0	1	0	2	4	0	1	9	4	2	1	1	0	1	5	6	0	2	1	3	1	2	0	1	0	3	4	2	10	1	0	0	1	6	0	4	3	4	3	1	1	1	1	4	1	3	1	3	6
1:Ins:T:0	1	1	1	0	1	0	1	2	0	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	3	0	6	0	0	0	1	1	0	2	0	0	0	0	5	2	0	3	0	1	0	2	1	4	2	1	1	0	2	0	0	1	1	0	0	0	0	2	0	1	3	4	3	4	0	0	0	2	2	1	0	2	0	1	2	1	0	1	0	1	0	0	2	0	1	3	0	0	0	1	1
1:Ins:T:1	2	1	1	0	0	5	0	0	1	1	0	0	0	2	2	0	1	2	0	0	1	0	0	0	0	0	1	0	0	3	0	1	0	0	1	1	0	0	1	1	0	0	2	2	0	0	1	0	0	0	3	3	5	0	4	0	2	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	4	1	0	3	0	0	0	1	3	0	0	0	0	0	1	0	1	2	0	0	0	0	0
1:Ins:T:2	0	0	0	0	0	1	1	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1:Ins:T:3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	0	1	1	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1
1:Ins:T:4	1	1	3	0	1	1	1	0	0	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	3	3	2	1	1	0	3	0	0	0	0	0	0	1	0	3	1	2	0	1	2	2	2	0	1	0	1	0	1	2	1	4	2	2	1	0	0	0	1	4	0	3	1	3	1	1	0	2	1	0	4	1	8	3	0	0	1	2	1	2	0	0	0	0	0	0	0	4	2	0	1	1	4
1:Ins:T:5	8	13	46	39	7	6	107	6	4	19	13	27	45	26	6	0	0	21	12	113	20	3	1	3	8	6	13	85	90	100	4	70	23	394	2	53	1	14	5	6	23	2	157	2	58	0	28	83	45	4	33	14	53	3	30	41	30	61	191	106	3	38	18	0	66	73	140	0	46	17	62	112	43	8	40	3	161	171	67	358	68	5	5	5	54	5	115	13	71	30	33	54	70	25	154	19	31	1	50	26
2:Del:R:0	1	3	2	2	0	0	0	1	3	0	1	4	6	0	1	0	2	3	0	1	1	0	1	0	2	1	2	1	1	3	0	4	0	1	1	0	0	0	3	0	0	0	0	7	2	0	0	2	2	0	8	2	3	1	7	0	0	1	0	0	2	0	4	0	0	0	0	0	0	1	6	0	3	1	0	4	1	0	3	1	4	1	0	1	3	0	0	0	2	0	0	3	0	1	3	0	0	2	0	0
2:Del:R:1	1	1	1	0	1	1	0	0	0	5	0	0	3	1	0	0	0	0	0	1	1	1	0	0	1	2	0	0	1	1	0	8	2	1	0	0	1	0	1	1	1	0	0	5	2	1	1	0	2	0	2	1	3	0	1	0	0	2	1	1	0	1	1	0	0	1	0	0	1	0	4	0	2	1	0	4	0	0	1	2	2	0	0	0	2	2	2	0	0	0	0	0	0	0	1	0	0	2	0	3
2:Del:R:2	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:4	0	4	0	2	21	0	3	0	7	2	3	0	18	0	0	0	1	0	1	8	6	35	21	4	0	42	1	10	9	1	0	0	3	0	1	4	0	4	3	2	0	1	6	6	1	1	0	0	14	6	0	3	5	0	1	0	8	6	12	0	2	7	0	1	5	3	2	0	2	0	8	17	1	0	0	0	11	29	10	18	1	15	7	0	2	14	32	8	2	22	2	11	0	0	1	10	0	2	13	10
2:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:0	0	0	0	0	0	2	0	3	0	0	0	0	2	0	2	0	0	1	0	0	3	0	1	1	1	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	1	0	1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	2	0	0	0	2	0	6	1	0	9	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
3:Del:R:1	2	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	4	0	2	0	1	0	2	0	0	0	1	1	0	4	2	0	0	1	1	0	0	1	3	2	2	1	1	1	1	0	0	0	1	1	0	1	0	2	0	1	0	1	1	0	0	1	0	3	2	0	1	2	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	2
3:Del:R:2	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	1	1	0	0	1	0	1	0	2	0	1	3	0	1	1	0	0	0	1	0	1	0	1	2	0	1	0	1	4	1	2	0	0	0	0	0	0	1	2	1	0	2	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:1	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	3	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	2	0	0	0	2	0	0	1	0	1	0	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4:Del:R:3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5:Del:R:0	0	45	12	5	2	0	1	30	12	17	2	32	74	9	32	1	5	1	0	9	28	6	3	5	15	9	27	0	0	45	14	33	8	3	1	10	2	2	38	14	4	0	9	3	28	4	8	1	20	1	29	12	14	13	11	1	26	9	3	0	1	7	24	6	6	1	6	0	8	0	2	4	66	5	0	78	12	0	22	16	24	6	14	1	5	30	11	4	8	2	12	8	0	2	1	1	0	1	3	2
5:Del:R:1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	10	1	20	63	0	4	1	20	6	15	6	48	0	2	1	1	4	1	23	12	180	69	11	0	98	0	25	27	0	0	2	16	0	9	8	3	7	7	5	0	2	38	13	2	1	0	0	54	14	0	5	26	8	3	1	19	24	39	0	3	49	0	0	11	22	8	0	5	3	40	59	6	0	5	1	35	99	35	60	9	60	28	0	12	43	129	15	2	56	11	22	0	0	4	29	1	6	30	40
2:Ins:R:0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2:Ins:R:2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
2:Ins:R:4	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
2:Ins:R:5	0	0	2	1	0	0	2	0	0	1	2	1	2	1	1	0	0	1	1	2	0	0	0	0	0	0	0	2	2	2	1	2	0	9	0	2	0	0	0	1	0	0	6	1	2	0	0	1	3	0	1	1	0	2	1	4	0	0	6	0	0	3	0	0	1	3	0	0	2	4	3	1	2	0	0	2	1	2	0	3	1	0	0	0	0	1	4	1	1	2	0	1	2	0	2	0	6	1	0	11
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	7	18	9	124	19	3	2	30	25	1	130	47	71	1	4	42	14	45	1	3	9	5	111	0	16	27	0	25	3	1	0	0	6	36	13	19	5	7	50	35	5	24	39	19	0	27	5	58	54	38	17	0	72	23	183	3	12	38	28	0	50	6	47	51	8	9	3	10	0	151	40	0	2	0	2	0	149	2	29	8	17	0	11	59	0	21	9	9	41	25	26	138	33	83	0	22	2	1	7	3
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
4:Ins:R:0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	2	0	0	0	1	0	0	1	0	2	0	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
