Mutation	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	6	1	2	7	10	0	9	9	3	4	8	0	14	3	9	3	7	4	2	1	12	4	14	0	4	25	6	6	11	14	6	3	2	14	12	1	3	8	8	8	4	20	6	2	2	8	5	6	3	9	11	4	4	0	4	5	8	6	4	10	5	1	13	5	0	39	10	4	1	14	6	32	35	17	1	1	8	15	0	7	4	18	11	1	6	8	3	2	20	13	1	23	5	4	4	6	21	10	1	8
1:Del:T:5	31	32	3	4	21	0	58	11	6	62	1	1	11	2	29	25	6	25	40	1	39	5	190	0	38	26	44	5	17	67	57	26	75	1	6	20	0	1	2	81	18	0	3	15	60	26	2	16	17	13	2	83	5	0	12	41	4	4	14	193	15	6	18	11	4	154	4	7	5	0	66	4	147	142	0	1	62	280	1	5	6	8	125	2	66	1	39	44	141	50	0	132	115	127	8	59	38	4	1	23
1:Ins:C:0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1:Ins:C:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
1:Ins:C:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1:Ins:C:3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:4	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	1	0	0	1	0	0	0	0
1:Ins:C:5	1	7	3	2	0	1	1	1	0	0	0	7	0	0	0	5	0	0	0	1	1	0	1	1	0	0	0	2	2	8	2	1	1	1	0	1	0	3	0	3	0	0	0	0	3	3	5	1	0	0	6	1	2	3	2	1	0	0	3	2	1	3	1	1	0	10	0	0	8	7	2	0	3	4	0	2	2	1	6	2	3	1	2	0	1	0	1	2	1	0	0	8	0	8	3	5	1	0	0	0
1:Ins:T:0	1	0	0	0	1	0	0	0	1	0	1	0	3	1	0	1	0	0	0	0	3	0	0	1	0	1	3	0	2	4	0	0	0	0	2	0	0	2	1	1	1	1	1	1	0	0	0	1	0	2	0	1	3	0	2	1	5	0	0	1	0	1	3	1	0	6	2	0	0	2	1	3	2	0	0	1	0	0	0	4	0	1	3	0	0	1	0	0	2	4	0	3	0	1	1	1	1	1	0	1
1:Ins:T:1	2	0	0	2	2	0	0	0	0	0	1	0	3	1	0	0	3	1	0	0	1	0	0	0	0	3	2	0	1	2	0	0	1	0	1	1	1	0	0	0	0	3	2	0	1	1	3	1	0	1	3	0	0	0	1	0	2	0	0	2	1	0	0	0	0	2	2	4	0	2	0	3	0	0	0	0	0	0	0	3	0	7	3	0	0	2	0	1	3	0	0	1	0	0	2	0	3	1	0	2
1:Ins:T:2	0	0	0	0	1	0	0	1	0	0	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	1	0	1	0	1	2	0	0	0
1:Ins:T:3	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	2	1	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	3	2	1	2	0	0	0	0	1	3	2	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
1:Ins:T:4	0	2	0	3	0	0	0	0	0	2	0	4	1	0	0	3	1	1	1	2	0	1	0	1	0	0	0	1	4	4	0	0	0	4	0	0	1	2	1	1	1	0	0	0	1	1	2	3	1	0	2	1	4	1	0	1	1	0	2	0	2	4	3	1	0	5	0	0	3	7	0	0	2	4	0	1	1	1	1	2	2	1	1	1	0	0	2	1	0	2	0	2	2	3	4	4	0	1	3	1
1:Ins:T:5	16	71	44	64	5	57	11	14	4	14	10	312	5	5	1	99	14	8	3	77	10	2	6	20	4	3	1	53	163	169	4	19	30	55	8	26	20	110	5	7	4	2	3	0	54	75	128	2	7	11	176	4	58	42	31	9	91	37	70	4	60	156	27	28	23	169	32	1	81	252	23	14	7	89	3	78	39	6	138	21	50	18	16	20	19	4	6	50	18	7	0	109	1	105	97	260	1	52	63	16
2:Del:R:0	1	0	0	1	0	0	0	2	1	0	2	0	5	2	3	1	1	1	2	0	3	2	1	0	0	4	2	0	2	1	0	0	2	2	4	3	0	1	1	1	0	0	0	1	0	0	2	1	0	1	0	0	2	0	0	2	4	1	1	0	0	0	4	0	0	7	1	2	0	2	0	4	2	2	0	0	3	1	0	1	1	8	5	0	1	0	0	1	1	2	1	1	0	2	1	1	2	0	0	5
2:Del:R:1	1	5	1	1	1	2	0	0	2	0	1	3	0	4	1	1	6	2	4	1	1	1	1	0	0	0	0	0	4	1	1	0	1	3	3	7	1	1	0	1	1	1	0	1	1	0	2	6	1	0	2	0	3	2	7	1	6	0	2	5	2	0	2	2	1	3	0	5	0	0	0	4	2	4	0	2	3	1	0	7	10	5	6	0	1	1	6	1	2	2	1	1	11	1	0	7	6	0	0	0
2:Del:R:2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2:Del:R:4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
2:Del:R:5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3:Del:R:0	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	2	2	1	0	1	0	1	0	0	0	0	1	0	1	0	1	2	1	0	0	0	0	0	3	0	1	1	3	0	0	0	0	3	1	7	0	0	0	2	1	0	0	0	0	1	0	2	0	9	5	1	0	2	0	1	1	7	0	0	0	0	0	2	5	0	0	1
3:Del:R:1	1	1	0	0	0	0	1	0	0	1	0	2	2	0	0	2	1	0	1	1	1	0	3	0	0	2	2	0	1	2	0	0	1	1	1	0	0	0	2	1	0	0	0	0	2	1	1	0	2	2	2	1	1	0	1	0	2	2	0	1	1	1	0	0	1	2	1	0	1	0	0	0	2	3	0	0	0	3	1	0	2	1	0	0	3	0	0	4	0	0	0	2	1	1	3	2	2	2	0	1
3:Del:R:2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
3:Del:R:3	20	135	7	8	3	58	0	0	45	5	4	39	3	11	4	31	94	37	48	37	1	45	0	15	22	46	1	0	12	0	0	1	6	26	36	43	3	10	0	13	26	0	6	0	46	26	11	125	1	5	4	8	52	14	84	0	56	1	7	73	1	1	37	20	0	3	6	2	3	2	10	3	10	11	9	56	40	4	3	68	92	1	3	9	0	19	106	5	16	27	31	1	99	6	5	65	34	15	8	2
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	2	0	0	0	4	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	7	1	0	0	3	0	1	1	1	0	0	0	0	0	0	1	0	0	2
4:Del:R:1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	3	0	1	0	1	1	0	0	0	2	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	4	0	3	0	3	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0
4:Del:R:2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5:Del:R:0	22	0	12	0	16	4	3	0	10	4	27	3	11	27	5	0	7	2	22	3	6	0	2	8	5	1	0	1	62	47	19	12	10	24	0	3	22	2	0	0	1	1	13	12	9	0	41	1	33	17	7	1	3	1	0	1	42	1	2	17	27	0	20	1	1	0	0	33	0	6	2	1	0	0	0	6	14	2	0	50	1	109	108	3	2	31	0	25	19	35	0	1	5	7	14	17	9	6	3	46
5:Del:R:1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
2:Ins:R:1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0
2:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2:Ins:R:4	3	0	0	7	1	1	1	4	0	0	0	5	3	6	3	1	48	13	1	1	0	6	3	9	1	1	8	0	16	7	2	8	6	3	0	8	3	0	3	23	5	12	0	0	1	1	0	10	2	2	8	12	0	3	0	20	0	13	3	3	5	1	9	6	0	9	0	9	1	2	6	10	10	1	0	0	6	17	0	2	0	5	27	0	21	0	10	28	2	0	5	3	3	1	4	1	7	10	0	0
2:Ins:R:5	0	2	2	3	2	2	1	0	0	3	0	11	1	0	1	4	0	0	1	0	0	0	2	3	1	1	0	2	5	7	0	1	2	1	0	3	2	0	1	0	1	0	0	0	2	3	2	0	0	2	1	1	1	0	0	0	2	0	1	3	4	4	0	2	0	7	0	0	0	4	2	0	3	3	0	2	0	4	2	0	2	0	6	1	1	0	1	2	1	1	0	4	0	3	1	5	1	1	1	0
3:Ins:R:0	14	77	2	1	1	39	0	2	19	4	3	22	2	4	3	26	52	19	22	20	0	34	1	7	17	30	1	0	14	0	0	0	2	10	14	27	2	5	0	7	14	0	3	0	25	14	7	81	0	3	4	2	24	6	45	2	33	1	3	50	0	0	11	20	1	2	6	3	4	1	9	3	1	3	2	31	43	6	1	40	58	1	2	7	0	6	81	2	5	9	23	0	62	11	3	34	16	8	3	0
3:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0
4:Ins:R:0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4:Ins:R:1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
