MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	1	2	11	2	11	5	22	12	7	10	19	13	0	12	10	7	20	4	3	0	1	0	2	6	5	1	32	0	2	9	0	13	14	19	2	2	3	1	3	10	4	0	1	5	8	6	6	3	7	8	9	28	2	3	7	3	0	9	12	1	0	5	1	5	8	43	4	14	4	10	0	2	0	30	11	14	1	4	11	32	4	21	18	0	7	11	1	2	10	16	1	4	6	27	1	4	1	9	3	0
1:Del:T:5	11	13	108	2	13	67	193	38	1	8	381	196	1	2	131	8	12	21	0	16	24	6	6	4	17	86	2	12	2	10	13	23	56	29	4	111	64	15	74	46	65	42	5	36	117	37	72	74	112	9	0	136	14	13	163	48	0	16	81	0	30	47	17	111	34	445	11	234	7	61	3	1	8	7	93	1	14	32	2	36	10	1	59	2	234	299	5	33	12	123	11	7	54	51	5	3	25	46	20	5
1:Ins:C:0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1
1:Ins:C:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
1:Ins:C:2	9	0	16	4	5	64	3	5	78	0	26	31	1	80	8	32	5	65	0	59	21	8	68	7	1	16	0	4	11	5	7	82	13	0	33	4	11	4	13	11	3	132	5	0	85	21	130	3	11	26	2	0	2	0	33	36	0	11	2	36	7	163	11	18	16	13	32	80	22	36	38	29	142	71	0	63	18	3	41	14	9	37	161	1	19	1	25	4	1	5	27	0	1	15	4	9	6	34	20	77
1:Ins:C:3	0	0	2	0	0	3	0	0	2	0	4	1	0	1	0	2	1	2	0	0	1	0	4	0	0	0	0	1	0	0	0	5	1	0	0	0	0	0	1	1	0	3	0	0	1	0	2	0	0	2	0	0	0	0	2	0	0	0	0	1	0	1	0	0	2	0	0	3	1	0	0	1	9	3	0	3	2	0	2	0	1	2	7	0	0	1	3	0	0	0	1	0	0	2	0	2	0	1	0	1
1:Ins:C:4	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1:Ins:C:5	1	2	1	12	6	2	4	0	0	4	4	5	1	4	2	0	0	6	0	0	4	0	0	2	0	0	0	2	0	1	2	0	2	0	0	2	0	1	1	3	1	1	4	1	0	1	0	1	0	11	2	4	0	1	3	3	0	2	1	3	1	3	7	0	7	2	1	2	1	1	1	2	7	2	1	3	0	0	1	4	11	2	0	0	2	4	1	1	4	6	1	5	3	3	0	1	2	3	1	1
1:Ins:T:0	1	0	0	0	0	0	0	4	0	2	4	2	1	1	0	0	1	1	0	0	0	0	2	1	0	1	4	1	2	0	0	4	1	2	0	0	0	0	0	3	1	1	0	1	0	0	3	0	1	2	0	0	0	4	0	2	0	0	0	0	2	1	1	0	1	5	0	1	2	0	0	0	0	4	0	0	1	1	1	1	1	1	2	0	0	1	0	0	1	1	0	3	0	2	0	3	0	1	1	0
1:Ins:T:1	1	0	0	0	0	0	2	0	0	1	1	0	1	2	0	1	1	0	1	0	0	0	1	3	0	0	1	1	2	1	0	4	0	4	0	0	0	0	0	4	0	0	0	1	0	1	2	0	2	0	1	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	2	0	0	5	2	0	0	0	0	0	0	0	2	1	0	1	0	4	1	0	1	0
1:Ins:T:2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1
1:Ins:T:3	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0
1:Ins:T:4	1	0	0	14	5	3	2	0	0	4	1	6	2	4	2	0	3	2	0	0	4	0	1	0	0	0	0	2	0	3	2	2	0	0	0	2	0	1	3	1	0	2	4	0	1	0	0	0	2	5	0	0	0	1	0	0	0	0	1	7	1	0	1	1	0	9	0	1	1	0	0	2	3	0	3	1	0	0	0	1	12	2	0	0	0	1	2	0	1	0	0	1	0	1	0	1	1	1	1	0
1:Ins:T:5	19	132	1	187	345	41	2	4	8	130	0	164	58	85	51	4	141	106	2	6	220	11	26	31	47	0	4	218	24	27	29	9	29	2	12	7	3	0	6	13	1	35	197	14	15	68	5	3	0	286	33	8	24	32	0	5	4	49	23	275	9	41	323	19	11	89	2	16	22	1	30	82	40	39	65	35	4	7	60	73	699	66	4	8	10	23	30	4	53	6	17	67	1	86	3	181	19	14	4	0
2:Del:R:0	0	1	0	0	0	0	2	0	3	0	0	0	1	4	1	0	1	0	0	0	1	0	0	1	0	0	2	0	1	0	0	3	2	4	2	1	2	0	1	4	0	0	0	0	0	1	5	0	0	2	2	2	0	1	2	0	0	3	2	0	4	3	1	1	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	4	10	0	0	1	0	1	3	3	3	3	3	1	0	5	1	0	1	2
2:Del:R:1	0	0	1	1	1	2	0	1	0	2	3	2	2	1	0	0	0	0	0	3	0	1	2	2	1	1	3	1	4	0	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	3	0	1	4	1	3	1	0	2	1	0	0	0	1	2	0	4	1	0	3	1	0	0	1	0	1	0	2	0	0	4	1	2	0	0	3	2	0	0	1	0	0	3	0	4	3	3	1	1	3	2	0	1	1
2:Del:R:2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2:Del:R:3	2	0	0	0	1	10	0	1	9	0	2	4	0	11	0	7	1	13	1	5	2	1	2	1	0	0	0	1	2	0	1	8	9	0	3	2	2	0	3	5	0	28	2	0	5	5	17	1	3	4	0	0	1	0	9	1	2	1	0	11	1	33	1	3	3	1	1	11	3	1	2	4	33	10	0	4	7	0	7	1	1	3	16	0	3	1	5	2	0	2	1	1	0	0	0	0	0	4	7	2
2:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3:Del:R:0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	7	0	0	0	1	0	2	3	0	1	0	0	0	0	1	0	1	0	0	0	2	8	1	2	0	2	2	0	0	1	0	0	0	0	0	1	0	3	0	3	1	0	7	0	0	2	1	0	1	1	0	1	3	0	0	0	2	0	0	0	0
3:Del:R:1	1	5	0	0	0	0	4	2	2	0	4	2	0	1	0	0	5	1	0	0	0	0	0	2	2	1	1	2	0	1	0	2	0	0	0	0	3	0	1	0	0	0	2	0	1	0	0	0	1	0	0	1	0	2	2	1	0	1	2	1	0	2	2	1	0	2	0	2	3	2	0	0	1	0	2	1	0	1	0	3	4	2	0	0	1	0	0	1	0	1	0	0	2	0	0	5	0	1	1	1
3:Del:R:2	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	5	0	0	0	0	0	1	1	0	2	1	1	1	0	0	2	0	0	0
4:Del:R:1	0	0	0	1	0	0	3	0	0	2	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	2	0	0	0	0	0	3	1	2	1	0	2	0	0	0	0	0	1	2	0	1	0	2	0	0	0	0
4:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	25	50	11	0	13	0	3	1	42	31	8	17	102	50	109	71	28	30	2	25	6	0	0	1	21	8	41	8	18	1	6	3	117	8	10	17	26	4	0	43	2	55	12	14	0	44	50	3	6	13	11	15	22	44	0	34	21	3	9	6	103	40	108	23	38	34	21	41	38	6	2	2	3	5	8	33	37	1	45	6	0	30	19	16	6	3	4	9	13	2	60	56	9	1	36	43	55	11	18	42
5:Del:R:1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2:Ins:R:1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	4	1	0	0	0	0	0	1	1
2:Ins:R:2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0
2:Ins:R:3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	0	1	1	3	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	2	1	0	0	0	1	1	0	0	0	0	0	3	2	0	0	2	0	1	0	0	0	1	1	0	1	1	1	0	0	1	2	0	2	0	1	1	0	0	0	2	0	0	0	1	0	0	1	0	0	0
2:Ins:R:5	2	2	2	12	7	7	4	1	0	3	7	4	2	0	7	0	2	0	1	0	5	0	1	3	1	1	0	2	0	2	1	0	2	0	0	3	5	0	0	3	0	1	7	0	0	2	1	2	0	6	0	3	0	1	0	0	0	1	1	7	1	3	5	1	2	7	0	3	0	1	0	0	1	1	3	1	0	0	2	7	18	2	2	0	3	3	0	0	3	5	1	3	1	4	0	4	1	1	0	1
3:Ins:R:0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3:Ins:R:2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3:Ins:R:5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
4:Ins:R:2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
