MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	19	22	27	50	73	21	32	57	44	195	22	23	132	119	35	34	51	16	13	15	38	75	6	40	139	233	161	257	7	20	56	23	24	7	66	10	47	68	6	19	17	33	3	142	246	23	19	11	50	13	13	36	77	12	5	35	49	7	35	7	64	21	11	21	2	16	4	41	98	31	228	132	27	16	51	149	5	7	141	9	23	10	20	53	50	147	82	99	37	28	8	171	9	7	44	5	33	128	85	14
1:Del:T:5	19	78	46	106	56	238	553	41	17	26	96	9	12	48	18	8	6	8	123	13	123	98	11	11	125	29	54	33	92	23	15	52	39	13	8	2	53	76	8	7	30	148	2	54	25	74	5	2	65	119	123	204	88	61	4	11	79	15	8	23	20	87	48	18	14	22	17	21	17	164	25	14	86	182	12	23	57	1	37	112	84	14	0	13	10	29	31	18	8	241	107	165	83	95	38	1	10	12	11	15
1:Ins:C:0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0
1:Ins:C:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
1:Ins:C:4	0	2	0	1	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	1	1	1	0	1	0	0	0	0	0
1:Ins:C:5	0	1	0	1	2	4	14	0	4	0	1	0	0	3	3	1	1	1	2	0	1	2	4	2	1	2	0	1	1	0	2	1	1	0	0	2	1	1	0	4	1	2	1	3	0	1	1	2	0	2	2	4	3	4	1	0	1	0	0	0	1	5	0	2	0	1	1	2	2	2	14	4	1	2	0	1	4	2	2	4	10	1	0	4	0	0	1	1	2	5	4	9	2	1	1	0	1	2	2	0
1:Ins:T:0	2	1	0	2	1	2	1	0	1	0	0	0	1	0	4	4	1	0	0	2	2	0	1	0	0	0	0	2	0	1	0	0	4	0	0	0	1	0	2	1	0	1	0	1	1	1	2	0	3	0	0	1	1	0	2	0	1	1	1	0	0	3	1	1	0	1	0	0	0	3	2	0	1	3	0	4	0	1	0	1	0	0	1	2	1	0	1	0	0	0	0	2	0	2	0	0	0	1	0	0
1:Ins:T:1	0	1	0	2	1	0	1	1	3	0	0	0	1	0	1	3	0	0	1	3	3	0	0	0	0	0	0	1	0	4	0	2	2	0	0	0	2	0	0	2	0	1	0	1	0	0	1	0	0	1	2	0	0	0	2	1	4	0	1	0	0	1	1	0	0	0	0	3	0	0	3	0	4	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	2	0	2
1:Ins:T:2	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	1	0	0	0	1	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	1	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0
1:Ins:T:3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	1	1	1
1:Ins:T:4	1	0	0	0	0	3	4	0	1	1	1	0	1	4	0	2	2	2	2	0	1	3	10	0	2	0	0	1	0	0	0	2	2	0	2	1	0	1	0	1	0	2	2	2	0	0	0	0	0	1	1	1	3	1	0	0	1	0	0	0	0	5	0	2	1	0	0	0	0	4	5	3	0	1	1	1	1	1	0	1	2	4	0	1	0	0	1	0	0	0	0	5	0	1	0	0	1	2	1	2
1:Ins:T:5	8	14	18	3	13	82	167	33	47	18	12	7	29	56	41	45	35	45	12	33	7	60	216	16	107	14	9	51	1	6	16	14	47	10	15	32	52	21	17	121	0	51	51	8	1	7	35	18	19	0	55	53	93	102	49	0	4	0	20	13	1	82	4	88	1	4	58	0	21	125	304	213	8	56	24	73	54	59	15	35	245	116	55	107	33	2	103	32	15	20	56	173	9	72	0	31	8	100	54	32
2:Del:R:0	3	3	1	2	0	0	2	2	2	0	0	0	0	0	1	4	0	2	1	1	3	0	0	0	0	0	0	4	0	3	0	3	2	2	0	0	1	0	1	1	0	0	0	4	0	0	1	1	0	1	1	0	1	0	1	1	2	1	0	0	2	3	1	1	0	1	0	2	0	0	0	0	2	1	0	0	0	0	0	0	1	1	6	2	1	1	1	0	1	0	0	1	0	1	0	2	0	0	0	3
2:Del:R:1	2	1	0	1	1	3	4	2	1	0	2	0	0	0	1	1	0	0	0	2	1	1	0	0	2	0	1	0	0	0	0	2	3	2	0	1	0	0	0	2	0	0	0	0	2	1	0	0	3	1	1	1	1	0	1	0	1	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	1	2	2	2	1	0	0	2	0	1	2	1	0	1	0	1	0	0	2	0	0
2:Del:R:2	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
2:Del:R:3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	0	0	1	0	3	0	0	0	5	5	1	1	1	2	1	0	1	0	0	0	0	2	0	0	1	8	5	9	0	0	2	0	0	0	1	0	1	2	0	0	0	0	1	1	7	3	0	0	2	0	2	0	3	1	0	0	2	0	1	0	2	0	0	0	0	0	1	2	4	0	6	4	0	0	1	0	0	0	7	0	0	1	0	0	2	3	0	4	2	1	0	5	0	0	1	0	2	4	3	0
3:Del:R:0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	3	0	0	0	0	0	1	3	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1	1	0	4	0	4	0	0	1	0	0	1	0	1	0	0	1
3:Del:R:1	2	2	0	1	0	1	5	0	1	0	1	0	1	1	0	1	0	0	0	0	2	1	0	0	2	0	0	0	1	0	0	1	2	0	0	0	1	1	1	2	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	3	0	2	0	1	3	1	1	3	0	1	0	0	0	2	3	3	0	1	0	0	1	0	2	0	0	1	1	0	0	2	0	2	0	1
3:Del:R:2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	1	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1
4:Del:R:1	0	1	0	1	0	0	2	0	1	0	0	0	1	2	2	0	0	0	1	0	2	0	2	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	2	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	2	0	1	0	1	0	0	0	0	1	0
4:Del:R:2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:3	33	0	33	4	3	3	19	1	0	5	25	62	1	1	15	16	1	6	4	8	5	11	7	8	6	4	7	5	38	49	13	1	0	5	7	0	2	53	75	0	3	10	0	27	4	11	2	0	0	7	8	6	2	0	4	6	0	7	0	27	19	5	90	0	0	41	7	7	45	14	2	2	8	16	56	4	24	8	2	121	8	8	13	0	1	1	1	5	2	51	29	49	2	5	19	23	15	7	0	10
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	1	4	6	3	0	2	7	5	1	2	0	2	2	1	11	0	4	0	4	18	14	1	15	2	2	4	5	12	1	2	6	15	64	7	2	3	15	3	4	11	0	2	8	0	8	3	28	5	4	4	45	11	8	6	17	0	0	5	2	10	1	10	21	5	1	30	3	1	0	0	12	1	5	11	5	3	30	9	5	0	5	19	1	0	2	2	44	2	17	10	7	0	0	0	2	2	23	0	0	15
5:Del:R:1	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0
5:Del:R:2	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5:Del:R:3	0	0	4	4	5	0	0	3	6	16	2	1	13	10	2	1	3	1	0	1	0	5	0	6	9	22	12	18	0	0	6	0	0	0	2	0	8	7	0	0	1	0	0	12	17	0	1	0	4	0	0	0	7	0	0	2	6	0	1	0	7	0	0	0	0	1	0	1	12	3	18	9	1	0	5	9	0	0	16	0	4	0	0	3	2	18	13	7	1	4	0	10	1	0	4	0	2	11	6	2
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
2:Ins:R:1	0	0	0	1	0	1	2	0	1	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2:Ins:R:2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
2:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0
2:Ins:R:5	17	0	24	4	1	7	35	3	1	6	9	33	5	7	11	15	1	17	8	9	6	8	4	8	12	2	9	6	28	37	12	1	3	5	2	0	3	27	53	9	3	8	1	15	2	6	2	1	3	5	12	4	2	5	9	4	1	5	2	17	11	2	61	3	0	37	7	1	28	16	3	9	9	17	31	4	9	9	5	83	9	3	15	2	0	0	4	3	0	34	27	37	3	6	10	18	6	8	2	8
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3:Ins:R:5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	65	0	83	10	2	4	67	2	0	30	48	140	12	8	32	34	0	13	6	25	11	21	9	23	28	15	24	14	119	92	23	12	1	7	16	0	4	134	196	3	6	24	1	64	12	11	7	0	0	12	40	9	2	1	14	21	0	10	2	49	32	7	198	0	0	113	18	8	94	27	4	7	16	32	140	16	46	34	14	256	19	17	22	0	2	2	3	8	6	106	88	108	1	14	35	54	23	14	0	29
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
