MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	0	9	1	3	0	4	2	15	3	15	15	3	6	2	19	0	7	1	16	9	1	1	20	5	0	3	1	8	15	0	22	1	13	2	2	12	2	19	15	8	21	55	1	7	8	2	2	0	3	3	3	10	11	3	9	13	4	2	13	6	11	3	3	2	2	1	54	7	30	2	3	31	0	18	0	10	3	37	2	15	1	11	3	10	3	1	1	23	1	0	2	29	17	3	2	1	9	0	0	7
1:Del:T:5	0	44	23	51	27	41	28	58	0	34	9	0	110	24	50	10	1	2	11	56	41	2	48	59	5	59	87	72	10	7	25	11	36	15	25	164	7	7	244	2	35	17	7	39	105	0	41	0	15	1	9	3	198	43	2	2	103	4	141	5	41	64	19	18	4	2	135	82	46	4	46	15	6	3	40	149	2	6	140	118	0	141	6	37	86	13	18	1	54	0	10	103	6	11	21	2	108	0	4	36
1:Ins:C:0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
1:Ins:C:1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1:Ins:C:2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1:Ins:C:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:4	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	1	0	1	1	0	1	0	1	0	0	0	2	2	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1:Ins:C:5	2	1	0	2	0	3	3	0	0	0	0	1	0	2	3	2	0	2	0	3	0	1	0	1	0	2	2	1	0	0	3	3	4	1	0	7	1	0	7	0	3	2	1	5	2	2	6	1	3	3	0	0	2	1	0	0	7	0	3	2	9	0	8	7	0	8	2	2	0	2	0	0	0	0	2	3	0	0	2	7	5	3	5	1	1	0	1	0	3	4	1	5	0	8	0	0	1	2	0	0
1:Ins:T:0	0	2	0	1	3	1	1	2	0	1	1	0	1	0	1	0	1	0	0	1	0	0	2	0	0	1	0	1	3	0	1	1	1	0	3	2	0	2	3	0	4	4	0	1	2	0	0	0	0	0	1	1	0	1	3	2	0	1	2	2	3	0	1	3	6	0	12	0	3	0	0	5	0	2	2	0	2	7	1	0	0	0	0	0	1	0	1	8	0	3	0	3	0	2	0	1	1	0	0	1
1:Ins:T:1	0	1	0	0	1	0	0	0	1	1	1	1	2	0	2	0	1	0	2	0	1	0	1	0	3	0	1	1	2	0	1	0	4	0	0	0	0	4	0	1	3	2	2	2	3	0	1	0	0	0	0	1	2	0	1	1	0	1	2	1	0	0	0	0	3	0	9	1	3	0	0	4	0	2	0	2	0	6	0	0	0	0	0	0	1	0	0	5	0	0	2	4	0	1	0	0	0	0	0	0
1:Ins:T:2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
1:Ins:T:3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	1	1	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	0	3	0	2	2	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1
1:Ins:T:4	1	0	1	0	2	2	3	0	0	0	0	0	0	0	2	1	1	4	0	3	0	0	1	0	0	2	0	1	3	1	0	4	9	0	0	2	2	1	5	3	1	5	0	5	0	0	3	0	4	0	0	0	1	1	0	0	2	0	2	0	9	0	1	5	0	2	1	1	2	1	6	1	0	0	4	1	0	0	2	5	3	0	6	0	3	0	3	2	1	1	0	2	0	6	1	0	1	0	0	0
1:Ins:T:5	114	18	2	36	25	58	93	0	5	23	13	23	4	61	72	39	37	81	48	73	0	86	5	4	11	59	6	20	129	0	42	110	219	15	3	115	98	8	239	63	30	55	22	102	4	35	154	7	42	60	2	4	10	20	49	6	205	3	7	59	340	14	226	193	4	163	6	11	8	98	64	52	2	7	53	14	17	5	4	266	99	5	218	7	3	4	60	53	57	108	16	116	1	249	17	0	20	6	1	13
2:Del:R:0	0	4	0	0	0	0	2	0	0	1	2	0	0	0	4	1	1	1	2	0	1	0	1	0	4	0	0	0	1	0	0	1	5	0	0	1	0	3	0	1	1	4	1	2	2	1	0	0	0	1	1	1	0	0	1	2	0	0	0	0	2	0	0	1	4	3	6	0	3	0	0	3	0	10	0	0	0	6	0	0	0	0	3	2	1	1	1	4	0	2	3	0	0	4	0	0	1	0	0	0
2:Del:R:1	0	1	3	0	1	0	3	0	0	2	0	0	0	0	1	0	1	0	0	1	0	1	2	0	2	0	2	1	3	1	0	0	5	0	1	1	0	5	1	1	0	7	0	0	4	0	2	0	1	0	0	0	2	0	0	0	0	4	1	0	1	1	2	0	3	1	7	1	4	0	0	3	0	5	1	0	1	0	0	1	0	1	0	1	2	0	0	3	0	1	0	0	1	0	0	0	1	0	1	0
2:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
2:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	2	0	4	0	0	1	2	1	0	0	4	0	1	0	0	4	0	0	4	1	1	0	2	0	0	0	0	0	2	2	0	0	0	1	1	2	0	1	0	0	3	0	3	2	6	0	1	1	0	1	0	3	1	3	0	2	0	0	0	0	0	0	0	2	1	1	0	0	4	0	0	2	0	0	0	0	1	0
3:Del:R:1	0	1	0	0	1	0	3	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	3	0	1	1	1	1	1	0	0	1	5	0	0	3	1	1	8	0	3	1	0	0	2	0	1	0	2	1	1	0	3	0	1	0	3	0	1	2	3	0	2	1	1	1	2	0	0	2	1	2	0	0	0	1	2	2	1	4	0	0	2	0	1	0	1	1	0	0	1	0	1	1	0	0	2	0	0	0
3:Del:R:2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	1	0	1	0	0	3	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	3	2	0	2	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	1	3	0	0	0	0	0	0	0
4:Del:R:1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	2	1	1	0	0	0	0	3	1	1	1	2	0	1	0	0	0	0	1	0	2	2	1	1	0	0	0	1	1	1	0	0	1	2	0	0	1	1	4	0	0	0	0	2	0	1	0	5	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0
4:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:0	4	3	16	29	13	0	25	0	0	2	0	1	7	1	6	9	17	22	4	3	12	7	5	10	28	6	21	5	16	7	4	0	45	2	6	3	0	36	20	0	6	18	4	8	30	2	3	1	4	2	11	11	9	2	4	2	5	33	24	1	3	10	35	5	93	29	53	4	18	3	5	14	3	60	6	35	0	10	1	0	0	0	9	0	21	15	12	18	0	1	64	11	3	38	1	0	0	0	11	0
5:Del:R:1	1	91	0	3	10	86	47	137	0	3	49	0	33	5	380	89	23	10	1	70	16	60	10	29	5	1	4	25	35	14	73	12	40	37	4	42	2	22	21	30	91	1	59	74	25	1	16	53	74	122	168	25	100	16	59	240	13	18	155	1	46	27	5	35	7	99	78	24	0	39	65	442	99	1	26	23	68	51	116	0	12	2	9	45	3	40	1	5	107	1	4	13	0	127	145	19	147	77	2	14
5:Del:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2
2:Ins:R:1	1	11	0	1	0	21	6	22	0	0	13	0	1	1	92	13	3	2	1	15	2	16	2	9	0	1	1	6	8	0	11	3	5	7	0	5	0	3	2	4	24	2	8	12	5	0	4	11	10	23	28	6	15	2	19	36	5	3	31	0	6	2	0	9	5	23	13	3	1	3	4	79	19	0	6	3	14	10	16	0	2	0	2	5	0	8	0	1	30	0	1	3	1	23	31	5	20	7	0	2
2:Ins:R:2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	1	2	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
2:Ins:R:5	3	2	0	3	1	3	2	0	0	1	0	0	2	4	2	3	0	0	0	2	0	2	0	1	0	1	2	2	1	0	0	2	2	0	0	4	1	0	10	1	3	2	0	2	2	0	6	0	1	0	3	0	1	1	0	1	9	1	2	0	13	2	6	6	0	4	5	2	2	1	3	2	0	0	0	4	0	0	3	10	1	2	2	1	2	0	1	1	2	6	1	6	0	8	1	0	3	0	0	0
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3:Ins:R:1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	1	2	1	0	1	0	0	0	0	4	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	0	1	0	1	2	0	1	1	0	1	0	0	0	0	0	1	0	0	0	2	1	1	0	0	1	9	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	4	4	0	2	2	0	0
3:Ins:R:5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:1	86	6	6	50	9	10	5	369	4	52	1	18	48	1	4	31	3	5	20	22	1	11	3	9	101	0	3	64	4	50	17	138	10	2	27	30	0	23	0	6	15	30	1	107	6	1	42	105	0	10	143	12	55	1	0	0	57	0	2	42	24	53	14	9	0	9	40	52	4	48	134	6	8	6	5	35	59	16	59	6	13	49	64	29	6	20	103	8	202	207	5	45	23	60	83	12	0	64	0	3
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0
