MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Del:T:4	12	16	1	25	5	0	0	2	21	0	13	8	2	1	14	5	7	1	2	7	10	4	6	2	8	28	1	8	0	16	14	8	19	6	5	7	11	7	0	6	25	9	16	6	19	6	19	2	0	1	8	0	31	6	1	7	3	4	13	1	13	3	18	3	4	6	0	9	2	27	3	4	23	2	8	21	21	5	3	21	0	0	0	5	32	0	6	2	10	3	5	1	10	4	2	7	10	6	7	18
1:Del:T:5	62	8	18	57	198	19	0	28	13	10	172	19	4	14	144	5	130	8	7	45	29	37	152	5	123	3	11	1	7	111	12	151	1	41	3	30	8	61	21	22	435	68	36	62	5	26	22	10	0	1	87	40	14	5	2	4	17	40	11	12	138	1	180	5	24	62	4	1	39	1	16	2	61	2	81	66	6	2	18	30	7	3	2	68	0	10	8	4	6	68	17	55	11	33	38	3	14	75	10	61
1:Ins:C:0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
1:Ins:C:2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:4	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
1:Ins:C:5	0	1	0	1	4	0	0	0	0	0	4	4	3	0	2	1	1	0	2	0	5	1	2	0	2	1	1	1	2	2	0	1	0	0	1	0	3	2	1	0	8	0	1	3	6	5	3	1	0	11	2	0	3	1	0	0	2	1	5	1	2	0	4	0	5	0	0	1	2	0	0	2	6	0	2	10	2	0	0	0	0	1	0	4	0	0	3	1	1	2	3	0	1	2	0	0	0	0	0	1
1:Ins:T:0	2	6	0	1	0	0	0	0	4	0	1	1	0	0	1	3	3	0	2	1	4	0	2	0	0	4	0	2	1	2	0	0	2	1	0	0	1	0	0	3	0	0	0	2	5	1	1	1	0	3	0	0	5	1	0	2	0	1	2	1	0	0	1	1	1	1	0	0	0	2	1	1	5	0	0	1	4	2	0	3	0	0	1	0	2	1	2	0	1	0	0	2	1	0	0	0	2	0	1	4
1:Ins:T:1	0	0	0	2	0	0	0	1	2	0	0	1	1	0	0	0	2	1	0	1	0	1	2	1	0	4	0	3	0	0	3	0	2	1	0	1	3	2	0	1	1	0	3	1	1	0	3	0	0	1	0	0	2	0	1	0	0	0	5	0	0	0	1	0	0	1	0	1	0	5	0	0	4	0	0	2	2	1	1	2	0	0	0	0	3	0	0	0	1	0	1	0	2	0	1	2	1	0	0	2
1:Ins:T:2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	2	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
1:Ins:T:3	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	2	2	0	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	1	2	1	0	1	2	0	0	2	1	1	0	0	1	1	0	0	2	1	0	2	0	1	0	0	0	0	0	0	0
1:Ins:T:4	0	1	0	1	0	0	0	0	0	0	0	1	3	0	3	0	0	0	3	0	1	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	3	3	0	0	1	0	5	3	1	2	1	0	0	6	0	0	4	3	0	0	1	0	0	1	1	0	2	0	4	1	0	0	0	1	2	6	3	1	2	3	0	0	0	0	1	0	1	1	0	0	1	0	2	0	1	0	0	2	0	0	1	0	1	0
1:Ins:T:5	8	3	3	2	42	4	4	49	23	7	42	76	94	0	67	46	14	32	91	15	127	40	12	31	0	32	26	24	58	39	3	5	1	19	4	6	149	71	14	8	23	0	47	54	94	88	73	26	4	343	1	2	145	62	6	10	58	5	142	50	13	3	61	4	246	26	9	90	13	1	40	187	78	48	19	223	71	22	33	2	25	16	37	53	11	0	56	46	48	4	66	28	6	29	3	45	0	4	12	8
2:Del:R:0	1	2	1	2	1	1	0	0	5	1	0	0	0	0	0	0	3	1	0	1	4	0	2	1	1	3	0	3	0	1	1	0	3	0	0	0	3	5	0	0	3	0	0	5	2	1	5	1	1	0	0	2	9	1	1	0	1	0	4	0	0	1	0	0	1	0	0	1	0	3	2	1	3	0	2	1	1	0	4	2	0	0	1	0	4	0	0	6	4	0	2	1	2	0	0	4	3	0	0	3
2:Del:R:1	4	3	0	1	3	0	0	0	0	1	1	0	0	2	0	2	1	2	1	1	2	2	4	2	1	0	1	0	0	2	5	1	2	1	0	1	1	2	0	3	3	1	1	3	1	0	1	0	0	0	1	0	0	0	3	0	0	0	0	1	2	0	1	1	1	2	0	0	0	0	3	1	0	0	1	1	0	0	4	3	0	0	0	0	0	0	0	1	1	2	1	2	2	2	0	0	0	1	0	0
2:Del:R:2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	2	0	2	1	1	1	2	0	1	0	2	0	0	0	0	2	3	0	3	0	0	1	0	0	5	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	3	0	0	2	1	0	1	0	0	1	0	0	1	0	0	0	0	2	1	0	0	1	1	2	0	1	0	0	0	3	0	0	0	2
2:Del:R:3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:0	2	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	2	0	3	1	1	1	4	0	0	0	0	0	3	0	0	0	1	1	0	0	1	0	0	0	1	0	1	2	0	0	0	0	2	0	2	0	0	1	4	0	1	0	0	1	0	2	0	1	0	0	1	0	0	0	2	0	2	1	4	2	0	0	0	1	0	0	0	3	1	3	3	1	1	0	0	0	0	1	0	1
3:Del:R:1	2	2	1	3	1	0	0	1	1	2	2	1	1	0	1	1	3	0	0	0	1	0	3	0	1	3	0	1	0	0	0	0	1	0	0	0	0	4	0	1	7	3	1	3	0	1	2	0	0	2	2	1	1	2	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	2	2	2	1	0	1	1	1	1	0	0	0	1	0	2	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0
3:Del:R:2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	2	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	1	1	0	0	1	3	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	2	1	0	0	2	1	1	0	0	0	0	0	1	0	1	1
4:Del:R:1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	1	1	1	1	0	0	3	0	0	0	1	1	1	1	1	0	0	0	1	0	0	4	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	2	0	0	2	1	0	1	0	0	0	0	2	2	0	0	0	0	0	1	0	1	1	1	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1
4:Del:R:2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5:Del:R:0	19	26	13	6	15	7	16	7	1	16	0	7	0	3	0	6	3	31	37	1	101	19	21	31	4	3	43	0	3	4	13	0	18	14	5	3	1	44	9	4	33	0	0	24	5	4	2	31	2	0	0	3	3	3	24	0	16	4	13	4	13	0	10	18	16	10	0	2	0	1	47	1	6	8	1	10	18	3	73	2	4	4	9	0	8	4	6	63	2	28	37	20	24	5	0	0	0	8	12	24
5:Del:R:1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	1	1	0
5:Del:R:2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	2	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2:Ins:R:2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
2:Ins:R:3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2:Ins:R:4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0
2:Ins:R:5	2	0	2	2	1	2	0	3	1	0	3	2	1	0	2	1	7	0	1	0	1	1	2	0	4	4	1	0	3	5	0	6	0	1	0	0	4	2	2	1	9	0	1	2	1	3	4	0	0	10	1	1	6	1	1	0	3	2	1	2	4	0	7	0	3	3	0	1	0	0	1	4	3	0	3	7	1	0	1	0	1	0	0	1	1	1	1	3	1	1	4	0	1	2	0	2	0	1	0	1
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3:Ins:R:1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	4	4	20	15	35	35	90	6	13	38	6	0	11	0	4	9	106	21	62	16	14	7	37	94	75	27	38	82	15	0	6	11	59	0	32	42	0	0	40	1	24	15	137	33	9	4	23	4	171	22	20	146	1	55	15	4	61	1	19	121	6	134	69	5	30	30	6	1	53	11	144	1	17	1	1	5	2	2	4	0	1	46	90	25	11	13	15	5	0	1	0	15	4	9	59	14	6	0	8
3:Ins:R:5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4:Ins:R:1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	3	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
