MutationType	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1:Ins:C:2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1:Ins:C:3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1:Ins:C:4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	1	0	0	0	1	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	1
1:Ins:C:5	2	1	0	4	1	0	1	0	0	4	0	0	0	0	18	0	2	2	4	3	4	1	1	6	0	2	3	0	0	7	2	7	1	0	1	9	0	0	2	1	1	0	2	0	1	1	4	1	0	9	2	2	0	0	5	1	1	0	0	2	4	3	0	0	1	5	2	1	4	0	0	1	3	2	4	4	1	0	0	2	3	2	0	1	1	1	0	1	2	3	0	3	1	2	0	0	5	1	0	2
1:Ins:T:0	1	0	0	0	3	0	0	1	0	0	0	0	0	1	0	3	0	2	1	1	5	0	0	1	0	1	0	2	0	0	1	1	0	2	1	2	1	1	2	0	1	3	0	1	0	0	4	1	0	2	3	0	1	7	2	0	0	0	0	1	0	0	1	2	1	0	1	3	1	1	1	0	2	0	0	2	0	1	0	1	1	3	0	0	1	1	0	1	0	1	0	3	1	0	0	0	4	1	0	0
1:Ins:T:1	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	2	0	1	1	0	2	1	0	0	0	1	0	3	2	0	3	0	0	0	1	0	0	0	3	0	0	4	3	0	0	0	0	2	0	0	3	1	0	2	1	0	2	0	0	0	0	0	1	0	1	0	3	3	0	2	0	1	1	0	1	1	0	0	2	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	2	1	0	0	0
1:Ins:T:2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0
1:Ins:T:3	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	1	0	1	0	2	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0
1:Ins:T:4	0	1	0	1	3	0	0	1	2	3	1	7	8	6	4	16	1	3	3	3	1	4	2	0	7	0	3	3	1	2	8	3	5	0	0	0	2	0	1	0	5	2	5	16	6	0	9	0	1	14	4	1	0	2	4	2	4	1	0	0	4	16	0	3	10	5	0	4	1	1	1	1	1	1	3	5	12	0	0	3	7	17	1	7	1	2	6	3	11	2	1	6	1	1	6	0	5	2	0	3
1:Ins:T:5	4	83	19	115	14	2	0	9	3	115	16	15	13	20	158	75	13	38	92	173	67	85	9	62	19	109	115	15	14	171	14	206	113	3	53	203	6	34	73	0	5	1	19	2	20	4	52	17	21	188	5	18	0	2	166	14	73	5	8	28	13	111	10	6	42	94	20	26	171	19	7	36	32	62	14	39	42	58	90	78	126	39	0	62	33	7	31	11	56	105	9	187	84	62	4	9	244	199	20	33
2:Del:R:0	3	0	0	0	2	0	0	1	0	3	0	0	0	3	0	3	0	2	1	0	2	1	0	0	0	0	0	4	3	0	1	0	0	2	2	2	2	0	4	0	7	3	0	0	0	0	2	1	0	3	3	5	1	3	0	0	0	0	0	0	1	0	4	3	0	0	1	0	0	5	0	0	0	0	0	3	0	2	0	0	1	0	0	2	2	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1
2:Del:R:1	1	0	0	0	3	1	0	1	0	0	1	0	1	5	0	1	0	3	1	1	3	0	0	0	0	0	0	5	8	2	4	0	1	2	1	2	0	0	0	1	2	2	0	0	0	0	2	0	1	3	3	1	1	1	0	0	0	0	2	0	2	1	0	2	0	1	3	2	0	0	0	0	0	1	0	1	1	2	3	0	0	3	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
2:Del:R:2	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	2	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1
2:Del:R:3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
2:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
2:Del:R:5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3:Del:R:0	0	1	0	0	1	1	0	0	0	3	1	0	0	0	0	0	1	0	0	0	3	0	0	0	1	1	0	3	1	0	4	0	0	0	1	0	1	1	1	0	3	0	0	0	0	0	2	1	0	0	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	3	1	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	2	0	0	4
3:Del:R:1	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	2	2	1	0	1	1	0	1	5	1	0	2	3	0	1	4	0	0	1	0	0	1	1	1	1	1	4	0	0	0	1	0	0	1	3	5	0	0	0	1	0	0	2	1	0	0	3	2	1	0	0	0	1	1	0	0	1	0	2	0	2	2	0	0	0	3	3	0	2	0	0	1	0	1	0	0	2	0	1	3	1	2	1	1	3
3:Del:R:2	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
3:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Del:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	7	1	0	3	0	0	6	2	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0
4:Del:R:1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	2	0	2	2	0	0	2	0	0	0	1	2	1	2	0	0	0	1	0	0	0	1	1	0	2	0	0	1	0	1	2	0	0	1	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	3	1	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	3	0	0	0
4:Del:R:2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Del:R:5	0	0	3	0	5	3	1	3	1	0	0	3	2	0	1	0	9	2	0	0	0	0	1	10	1	2	0	2	3	0	7	0	0	0	0	0	0	4	0	1	0	18	0	1	0	4	0	3	1	2	1	1	0	2	3	0	0	2	0	1	2	0	2	0	9	0	0	0	0	0	2	0	0	4	2	1	0	2	0	0	2	3	0	3	11	0	6	5	0	8	0	4	0	1	2	0	4	0	0	7
5:Del:R:0	14	11	9	4	31	10	2	4	16	27	0	5	3	2	0	20	3	3	1	5	22	14	1	0	14	9	3	100	135	0	39	0	0	20	23	4	0	4	0	5	25	14	4	4	1	0	23	0	0	26	9	58	8	0	3	1	0	0	6	7	12	0	2	7	0	0	55	0	1	1	17	5	16	19	8	2	4	1	12	1	0	0	2	0	22	7	10	16	6	0	12	8	2	5	8	15	1	0	0	16
5:Del:R:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:2	5	1	1	0	0	0	1	4	10	0	5	17	8	2	3	30	0	3	5	3	0	5	1	0	16	0	5	4	0	0	5	1	7	0	8	5	1	0	6	8	15	2	1	21	20	0	24	2	1	5	3	4	0	4	12	0	8	2	3	2	7	29	2	6	27	21	1	9	0	8	2	21	2	0	0	21	30	4	0	5	8	64	2	6	0	4	16	10	18	8	10	7	0	0	9	0	0	2	0	2
5:Del:R:3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5:Del:R:5	0	0	1	0	0	1	0	1	0	0	0	1	0	2	1	0	2	0	0	0	0	0	1	3	0	1	0	0	1	1	3	0	0	0	0	0	0	3	0	0	0	5	0	0	1	3	0	1	0	0	0	0	0	4	2	0	0	1	0	3	3	1	1	0	2	2	0	0	0	0	3	0	0	1	0	0	0	3	1	0	0	3	0	3	5	0	1	0	0	2	0	1	0	0	4	0	1	0	0	1
2:Ins:R:0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	2	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0
2:Ins:R:1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
2:Ins:R:3	13	7	5	1	9	0	39	2	26	0	20	65	19	9	1	105	7	14	21	3	4	8	9	3	29	0	22	22	2	2	22	2	24	3	6	3	14	0	29	32	55	8	6	120	62	3	119	4	3	64	6	28	0	29	31	0	16	11	14	8	24	96	25	35	55	42	3	18	5	6	8	65	20	4	1	111	82	17	0	21	75	52	33	41	1	14	85	32	107	15	8	19	1	0	20	0	0	30	0	10
2:Ins:R:4	1	1	0	0	1	0	0	1	0	1	0	0	0	2	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	1	0	3	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1
2:Ins:R:5	1	0	2	5	0	0	0	1	0	2	1	0	1	2	2	3	4	6	1	4	4	1	0	6	0	6	0	0	1	0	1	7	5	0	4	8	0	0	0	2	4	2	0	0	1	0	6	0	1	4	0	1	0	0	2	0	1	1	1	2	1	1	3	2	4	4	2	4	3	0	1	0	4	5	6	0	1	0	1	3	3	7	0	2	2	1	0	2	2	1	0	9	0	2	0	0	2	0	1	1
3:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3:Ins:R:1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
3:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3:Ins:R:5	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0
4:Ins:R:0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4:Ins:R:1	3	6	49	21	9	17	5	24	9	0	5	16	6	30	14	2	48	4	2	2	14	0	10	47	5	26	1	9	13	15	86	0	2	0	15	0	19	18	1	4	1	45	0	5	3	19	0	6	15	23	17	12	0	60	45	4	0	18	5	14	25	3	6	15	53	55	2	0	0	0	33	1	1	24	17	0	2	25	9	0	3	71	1	16	106	4	60	49	2	55	1	25	0	10	48	0	24	0	2	29
4:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
